cluster_id,cluster_type,genome_id,file_name,gene_name,start_position,end_position,gene_type,system_size,candidate_count,multi_label,binary_confidence
CE-D-S-28.1m-N2_bin.127.purify_k141_763453_2-2353,HYBRID,CE-D-S-28.1m-N2_bin.127.purify_k141_763453,CE-D-S-28.1m-N2_bin.127.purify.fasta,CE-D-S-28.1m-N2_bin.127.purify_k141_763453_2,1343,2353,candidate,2,1,other,0.9918324947357178
CE-D-S-28.1m-N2_bin.127.purify_k141_1008049_332-1016,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.127.purify_k141_1008049,CE-D-S-28.1m-N2_bin.127.purify.fasta,CE-D-S-28.1m-N2_bin.127.purify_k141_1008049_1,332,730,candidate,2,1,other,0.998158872127533
CE-D-S-28.1m-N2_bin.127.purify_k141_1008049_332-1016,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.127.purify_k141_1008049,CE-D-S-28.1m-N2_bin.127.purify.fasta,CE-D-S-28.1m-N2_bin.127.purify_k141_1008049_2,798,1016,known_defense,2,1,other,0.8807839751243591
CE-D-S-28.1m-N2_bin.133.purify_k141_416531_7047-7603,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.133.purify_k141_416531,CE-D-S-28.1m-N2_bin.133.purify.fasta,CE-D-S-28.1m-N2_bin.133.purify_k141_416531_8,7047,7328,candidate,2,2,other,0.9994015693664552
CE-D-S-28.1m-N2_bin.133.purify_k141_416531_7047-7603,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.133.purify_k141_416531,CE-D-S-28.1m-N2_bin.133.purify.fasta,CE-D-S-28.1m-N2_bin.133.purify_k141_416531_9,7325,7603,candidate,2,2,other,0.9967650175094604
CE-D-S-28.1m-N2_bin.132.purify_k141_133268_3-1575,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.132.purify_k141_133268,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_133268_1,3,620,candidate,2,1,other,0.9994970560073853
CE-D-S-28.1m-N2_bin.132.purify_k141_133268_3-1575,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.132.purify_k141_133268,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_133268_2,613,1575,known_defense,2,1,other,0.5362730026245117
CE-D-S-28.1m-N2_bin.132.purify_k141_1405634_3-3183,HYBRID,CE-D-S-28.1m-N2_bin.132.purify_k141_1405634,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_1405634_1,3,1226,candidate,2,1,other,0.9946635961532592
CE-D-S-28.1m-N2_bin.132.purify_k141_1405634_3-3183,HYBRID,CE-D-S-28.1m-N2_bin.132.purify_k141_1405634,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_1405634_2,1234,3183,known_defense,2,1,BREX__brxL,0.8906816244125366
CE-D-S-28.1m-N2_bin.132.purify_k141_840279_1013-1552,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.132.purify_k141_840279,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_840279_4,1013,1399,candidate,2,2,other,0.999334156513214
CE-D-S-28.1m-N2_bin.132.purify_k141_840279_1013-1552,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.132.purify_k141_840279,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_840279_5,1244,1552,candidate,2,2,other,0.9945670366287231
CE-D-S-28.1m-N2_bin.132.purify_k141_178973_1705-7174,HYBRID,CE-D-S-28.1m-N2_bin.132.purify_k141_178973,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_178973_3,1705,2526,candidate,2,1,other,0.9991788268089294
CE-D-S-28.1m-N2_bin.132.purify_k141_178973_1705-7174,HYBRID,CE-D-S-28.1m-N2_bin.132.purify_k141_178973,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_178973_4,2513,7174,known_defense,2,1,Mokosh_type_I__MkoA_D,0.9999896287918092
CE-D-S-28.1m-N2_bin.132.purify_k141_747263_1718-3246,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.132.purify_k141_747263,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_747263_4,1718,2500,candidate,2,2,other,0.9999676942825316
CE-D-S-28.1m-N2_bin.132.purify_k141_747263_1718-3246,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.132.purify_k141_747263,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_747263_5,2497,3246,candidate,2,2,other,0.999821960926056
CE-D-S-28.1m-N2_bin.132.purify_k141_567167_9441-14669,HYBRID,CE-D-S-28.1m-N2_bin.132.purify_k141_567167,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_567167_9,9441,13535,known_defense,2,1,Zorya_TypeI__ZorD,0.9997249245643616
CE-D-S-28.1m-N2_bin.132.purify_k141_567167_9441-14669,HYBRID,CE-D-S-28.1m-N2_bin.132.purify_k141_567167,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_567167_10,13542,14669,candidate,2,1,other,0.9997727274894714
CE-D-S-28.1m-N2_bin.132.purify_k141_1302924_3787-6552,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.132.purify_k141_1302924,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_1302924_6,3787,4830,known_defense,2,1,other,0.9788161516189576
CE-D-S-28.1m-N2_bin.132.purify_k141_1302924_3787-6552,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.132.purify_k141_1302924,CE-D-S-28.1m-N2_bin.132.purify.fasta,CE-D-S-28.1m-N2_bin.132.purify_k141_1302924_7,4843,6552,candidate,2,1,other,0.9999884366989136
CE-D-S-28.1m-N2_bin.140.purify_k141_572795_38660-40125,HYBRID,CE-D-S-28.1m-N2_bin.140.purify_k141_572795,CE-D-S-28.1m-N2_bin.140.purify.fasta,CE-D-S-28.1m-N2_bin.140.purify_k141_572795_33,38660,39280,candidate,2,1,other,0.9999271631240844
CE-D-S-28.1m-N2_bin.140.purify_k141_572795_38660-40125,HYBRID,CE-D-S-28.1m-N2_bin.140.purify_k141_572795,CE-D-S-28.1m-N2_bin.140.purify.fasta,CE-D-S-28.1m-N2_bin.140.purify_k141_572795_34,39277,40125,known_defense,2,1,AbiEii__AbiEii,0.9999274015426636
CE-D-S-28.1m-N2_bin.139.purify_k141_1266913_488-3883,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.139.purify_k141_1266913,CE-D-S-28.1m-N2_bin.139.purify.fasta,CE-D-S-28.1m-N2_bin.139.purify_k141_1266913_2,488,2326,known_defense,2,1,other,0.9190734028816224
CE-D-S-28.1m-N2_bin.139.purify_k141_1266913_488-3883,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.139.purify_k141_1266913,CE-D-S-28.1m-N2_bin.139.purify.fasta,CE-D-S-28.1m-N2_bin.139.purify_k141_1266913_4,2909,3883,candidate,2,1,other,0.9948577880859376
CE-D-S-28.1m-N2_bin.143.purify_k141_803151_784-2629,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.143.purify_k141_803151,CE-D-S-28.1m-N2_bin.143.purify.fasta,CE-D-S-28.1m-N2_bin.143.purify_k141_803151_3,784,2250,candidate,2,1,other,0.9993125200271606
CE-D-S-28.1m-N2_bin.143.purify_k141_803151_784-2629,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.143.purify_k141_803151,CE-D-S-28.1m-N2_bin.143.purify.fasta,CE-D-S-28.1m-N2_bin.143.purify_k141_803151_4,2303,2629,known_defense,2,1,other,0.9885075092315674
CE-D-S-28.1m-N2_bin.138.purify_k141_522970_1-2202,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.138.purify_k141_522970,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_522970_1,1,219,candidate,2,2,other,0.9970502853393556
CE-D-S-28.1m-N2_bin.138.purify_k141_522970_1-2202,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.138.purify_k141_522970,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_522970_2,589,2202,candidate,2,2,other,0.999924898147583
CE-D-S-28.1m-N2_bin.138.purify_k141_47818_194-8499,HYBRID,CE-D-S-28.1m-N2_bin.138.purify_k141_47818,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_47818_2,194,1069,known_defense,5,3,AbiEii__AbiEii,0.9302794337272644
CE-D-S-28.1m-N2_bin.138.purify_k141_47818_194-8499,HYBRID,CE-D-S-28.1m-N2_bin.138.purify_k141_47818,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_47818_3,1069,2373,candidate,5,3,other,0.99988853931427
CE-D-S-28.1m-N2_bin.138.purify_k141_47818_194-8499,HYBRID,CE-D-S-28.1m-N2_bin.138.purify_k141_47818,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_47818_4,2370,3062,known_defense,5,3,other,0.9098650217056274
CE-D-S-28.1m-N2_bin.138.purify_k141_47818_194-8499,HYBRID,CE-D-S-28.1m-N2_bin.138.purify_k141_47818,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_47818_5,3059,7483,candidate,5,3,other,0.9953514337539672
CE-D-S-28.1m-N2_bin.138.purify_k141_47818_194-8499,HYBRID,CE-D-S-28.1m-N2_bin.138.purify_k141_47818,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_47818_6,7480,8499,candidate,5,3,other,0.9988262057304382
CE-D-S-28.1m-N2_bin.138.purify_k141_494096_381-1009,HYBRID,CE-D-S-28.1m-N2_bin.138.purify_k141_494096,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_494096_2,381,623,candidate,2,1,other,0.9999876022338868
CE-D-S-28.1m-N2_bin.138.purify_k141_494096_381-1009,HYBRID,CE-D-S-28.1m-N2_bin.138.purify_k141_494096,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_494096_3,623,1009,known_defense,2,1,MazEF__MazF,0.9999876022338868
CE-D-S-28.1m-N2_bin.138.purify_k141_258054_1326-2035,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.138.purify_k141_258054,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_258054_3,1326,1643,candidate,2,2,other,0.9974557757377625
CE-D-S-28.1m-N2_bin.138.purify_k141_258054_1326-2035,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.138.purify_k141_258054,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_258054_4,1691,2035,candidate,2,2,other,0.9998031258583068
CE-D-S-28.1m-N2_bin.138.purify_k141_1168280_2710-5333,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.138.purify_k141_1168280,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_1168280_6,2710,4314,candidate,2,2,other,0.9934647679328918
CE-D-S-28.1m-N2_bin.138.purify_k141_1168280_2710-5333,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.138.purify_k141_1168280,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_1168280_7,4314,5333,candidate,2,2,other,0.9993398785591124
CE-D-S-28.1m-N2_bin.138.purify_k141_110199_5665-7934,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.138.purify_k141_110199,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_110199_10,5665,7233,known_defense,2,1,other,0.5905243158340454
CE-D-S-28.1m-N2_bin.138.purify_k141_110199_5665-7934,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.138.purify_k141_110199,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_110199_11,7230,7934,candidate,2,1,other,0.997404396533966
CE-D-S-28.1m-N2_bin.138.purify_k141_214130_8148-8712,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.138.purify_k141_214130,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_214130_7,8148,8408,candidate,2,1,other,0.990345299243927
CE-D-S-28.1m-N2_bin.138.purify_k141_214130_8148-8712,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.138.purify_k141_214130,CE-D-S-28.1m-N2_bin.138.purify.fasta,CE-D-S-28.1m-N2_bin.138.purify_k141_214130_8,8401,8712,known_defense,2,1,other,0.9337332248687744
CE-D-S-28.1m-N2_bin.147.purify_k141_62796_1161-2564,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.147.purify_k141_62796,CE-D-S-28.1m-N2_bin.147.purify.fasta,CE-D-S-28.1m-N2_bin.147.purify_k141_62796_5,1161,1979,candidate,2,2,other,0.9998857975006104
CE-D-S-28.1m-N2_bin.147.purify_k141_62796_1161-2564,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.147.purify_k141_62796,CE-D-S-28.1m-N2_bin.147.purify.fasta,CE-D-S-28.1m-N2_bin.147.purify_k141_62796_6,2025,2564,candidate,2,2,other,0.9999845027923584
CE-D-S-28.1m-N2_bin.154.purify_k141_417110_1742-2759,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.154.purify_k141_417110,CE-D-S-28.1m-N2_bin.154.purify.fasta,CE-D-S-28.1m-N2_bin.154.purify_k141_417110_5,1742,2191,candidate,2,2,other,0.999155044555664
CE-D-S-28.1m-N2_bin.154.purify_k141_417110_1742-2759,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.154.purify_k141_417110,CE-D-S-28.1m-N2_bin.154.purify.fasta,CE-D-S-28.1m-N2_bin.154.purify_k141_417110_6,2415,2759,candidate,2,2,other,0.9999794960021972
CE-D-S-28.1m-N2_bin.162.purify_k141_189868_5327-6129,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.162.purify_k141_189868,CE-D-S-28.1m-N2_bin.162.purify.fasta,CE-D-S-28.1m-N2_bin.162.purify_k141_189868_10,5327,5773,candidate,2,2,other,0.9932544827461244
CE-D-S-28.1m-N2_bin.162.purify_k141_189868_5327-6129,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.162.purify_k141_189868,CE-D-S-28.1m-N2_bin.162.purify.fasta,CE-D-S-28.1m-N2_bin.162.purify_k141_189868_11,5767,6129,candidate,2,2,other,0.9977608919143676
CE-D-S-28.1m-N2_bin.155.purify_k141_8932_1-1455,HYBRID,CE-D-S-28.1m-N2_bin.155.purify_k141_8932,CE-D-S-28.1m-N2_bin.155.purify.fasta,CE-D-S-28.1m-N2_bin.155.purify_k141_8932_1,1,423,candidate,2,1,other,0.9985083937644958
CE-D-S-28.1m-N2_bin.155.purify_k141_8932_1-1455,HYBRID,CE-D-S-28.1m-N2_bin.155.purify_k141_8932,CE-D-S-28.1m-N2_bin.155.purify.fasta,CE-D-S-28.1m-N2_bin.155.purify_k141_8932_2,622,1455,known_defense,2,1,Druantia_I__DruD,0.9969422221183776
CE-D-S-28.1m-N2_bin.15.purify_k141_966403_1031-3291,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.15.purify_k141_966403,CE-D-S-28.1m-N2_bin.15.purify.fasta,CE-D-S-28.1m-N2_bin.15.purify_k141_966403_2,1031,2197,known_defense,2,1,other,0.832783043384552
CE-D-S-28.1m-N2_bin.15.purify_k141_966403_1031-3291,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.15.purify_k141_966403,CE-D-S-28.1m-N2_bin.15.purify.fasta,CE-D-S-28.1m-N2_bin.15.purify_k141_966403_4,2818,3291,candidate,2,1,other,0.9999802112579346
CE-D-S-28.1m-N2_bin.169.purify_k141_103293_164-2697,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.169.purify_k141_103293,CE-D-S-28.1m-N2_bin.169.purify.fasta,CE-D-S-28.1m-N2_bin.169.purify_k141_103293_2,164,1357,candidate,2,2,other,0.9997915625572203
CE-D-S-28.1m-N2_bin.169.purify_k141_103293_164-2697,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.169.purify_k141_103293,CE-D-S-28.1m-N2_bin.169.purify.fasta,CE-D-S-28.1m-N2_bin.169.purify_k141_103293_3,1510,2697,candidate,2,2,other,0.9999878406524658
CE-D-S-28.1m-N2_bin.16.purify_k141_209598_1206-3844,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.16.purify_k141_209598,CE-D-S-28.1m-N2_bin.16.purify.fasta,CE-D-S-28.1m-N2_bin.16.purify_k141_209598_2,1206,3107,candidate,2,2,other,0.999990701675415
CE-D-S-28.1m-N2_bin.16.purify_k141_209598_1206-3844,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.16.purify_k141_209598,CE-D-S-28.1m-N2_bin.16.purify.fasta,CE-D-S-28.1m-N2_bin.16.purify_k141_209598_3,3218,3844,candidate,2,2,other,0.9981557726860046
CE-D-S-28.1m-N2_bin.164.purify_k141_162006_1-4836,HYBRID,CE-D-S-28.1m-N2_bin.164.purify_k141_162006,CE-D-S-28.1m-N2_bin.164.purify.fasta,CE-D-S-28.1m-N2_bin.164.purify_k141_162006_1,1,888,candidate,2,1,other,0.9935799837112428
CE-D-S-28.1m-N2_bin.164.purify_k141_162006_1-4836,HYBRID,CE-D-S-28.1m-N2_bin.164.purify_k141_162006,CE-D-S-28.1m-N2_bin.164.purify.fasta,CE-D-S-28.1m-N2_bin.164.purify_k141_162006_4,1597,4836,known_defense,2,1,DISARM_1__drmD,0.83854740858078
CE-D-S-28.1m-N2_bin.168.purify_k141_594810_11803-14054,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.168.purify_k141_594810,CE-D-S-28.1m-N2_bin.168.purify.fasta,CE-D-S-28.1m-N2_bin.168.purify_k141_594810_11,11803,13212,candidate,2,1,other,0.9999312162399292
CE-D-S-28.1m-N2_bin.168.purify_k141_594810_11803-14054,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.168.purify_k141_594810,CE-D-S-28.1m-N2_bin.168.purify.fasta,CE-D-S-28.1m-N2_bin.168.purify_k141_594810_12,13326,14054,known_defense,2,1,other,0.9201987385749816
CE-D-S-28.1m-N2_bin.174.purify_k141_552481_2526-3370,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.174.purify_k141_552481,CE-D-S-28.1m-N2_bin.174.purify.fasta,CE-D-S-28.1m-N2_bin.174.purify_k141_552481_5,2526,2807,known_defense,2,1,other,0.840493381023407
CE-D-S-28.1m-N2_bin.174.purify_k141_552481_2526-3370,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.174.purify_k141_552481,CE-D-S-28.1m-N2_bin.174.purify.fasta,CE-D-S-28.1m-N2_bin.174.purify_k141_552481_6,2948,3370,candidate,2,1,other,0.9986910223960876
CE-D-S-28.1m-N2_bin.171.purify_k141_212978_1-7338,HYBRID,CE-D-S-28.1m-N2_bin.171.purify_k141_212978,CE-D-S-28.1m-N2_bin.171.purify.fasta,CE-D-S-28.1m-N2_bin.171.purify_k141_212978_1,1,336,candidate,4,2,other,0.9963723421096802
CE-D-S-28.1m-N2_bin.171.purify_k141_212978_1-7338,HYBRID,CE-D-S-28.1m-N2_bin.171.purify_k141_212978,CE-D-S-28.1m-N2_bin.171.purify.fasta,CE-D-S-28.1m-N2_bin.171.purify_k141_212978_2,311,4840,known_defense,4,2,Wadjet__JetC_II,0.9999949932098388
CE-D-S-28.1m-N2_bin.171.purify_k141_212978_1-7338,HYBRID,CE-D-S-28.1m-N2_bin.171.purify_k141_212978,CE-D-S-28.1m-N2_bin.171.purify.fasta,CE-D-S-28.1m-N2_bin.171.purify_k141_212978_3,4842,5636,candidate,4,2,other,0.9998842477798462
CE-D-S-28.1m-N2_bin.171.purify_k141_212978_1-7338,HYBRID,CE-D-S-28.1m-N2_bin.171.purify_k141_212978,CE-D-S-28.1m-N2_bin.171.purify.fasta,CE-D-S-28.1m-N2_bin.171.purify_k141_212978_4,5623,7338,known_defense,4,2,Wadjet__JetA_III,0.9999871253967284
CE-D-S-28.1m-N2_bin.175.purify_k141_1477589_1620-4172,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.175.purify_k141_1477589,CE-D-S-28.1m-N2_bin.175.purify.fasta,CE-D-S-28.1m-N2_bin.175.purify_k141_1477589_2,1620,3476,candidate,2,2,other,0.999962329864502
CE-D-S-28.1m-N2_bin.175.purify_k141_1477589_1620-4172,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.175.purify_k141_1477589,CE-D-S-28.1m-N2_bin.175.purify.fasta,CE-D-S-28.1m-N2_bin.175.purify_k141_1477589_3,3543,4172,candidate,2,2,other,0.9946086406707764
CE-D-S-28.1m-N2_bin.173.purify_k141_466097_318-4366,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.173.purify_k141_466097,CE-D-S-28.1m-N2_bin.173.purify.fasta,CE-D-S-28.1m-N2_bin.173.purify_k141_466097_2,318,2108,candidate,2,2,other,0.9999099969863892
CE-D-S-28.1m-N2_bin.173.purify_k141_466097_318-4366,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.173.purify_k141_466097,CE-D-S-28.1m-N2_bin.173.purify.fasta,CE-D-S-28.1m-N2_bin.173.purify_k141_466097_3,2201,4366,candidate,2,2,other,0.9998515844345092
CE-D-S-28.1m-N2_bin.180.purify_k141_466842_6178-6965,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.180.purify_k141_466842,CE-D-S-28.1m-N2_bin.180.purify.fasta,CE-D-S-28.1m-N2_bin.180.purify_k141_466842_8,6178,6459,candidate,2,2,other,0.9998435974121094
CE-D-S-28.1m-N2_bin.180.purify_k141_466842_6178-6965,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.180.purify_k141_466842,CE-D-S-28.1m-N2_bin.180.purify.fasta,CE-D-S-28.1m-N2_bin.180.purify_k141_466842_9,6675,6965,candidate,2,2,other,0.9997231364250184
CE-D-S-28.1m-N2_bin.180.purify_k141_1455392_9509-10086,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.180.purify_k141_1455392,CE-D-S-28.1m-N2_bin.180.purify.fasta,CE-D-S-28.1m-N2_bin.180.purify_k141_1455392_11,9509,9844,candidate,2,2,other,0.9999719858169556
CE-D-S-28.1m-N2_bin.180.purify_k141_1455392_9509-10086,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.180.purify_k141_1455392,CE-D-S-28.1m-N2_bin.180.purify.fasta,CE-D-S-28.1m-N2_bin.180.purify_k141_1455392_12,9838,10086,candidate,2,2,other,0.999542474746704
CE-B-S-2-N1_bin.87.purify_k141_77877_1341-5304,PURE_CANDIDATE,CE-B-S-2-N1_bin.87.purify_k141_77877,CE-B-S-2-N1_bin.87.purify.fasta,CE-B-S-2-N1_bin.87.purify_k141_77877_2,1341,2993,candidate,2,1,other,0.9988381266593932
CE-B-S-2-N1_bin.87.purify_k141_77877_1341-5304,PURE_CANDIDATE,CE-B-S-2-N1_bin.87.purify_k141_77877,CE-B-S-2-N1_bin.87.purify.fasta,CE-B-S-2-N1_bin.87.purify_k141_77877_3,3019,5304,known_defense,2,1,other,0.584354043006897
CE-D-S-28.1m-N2_bin.26.purify_k141_823287_4109-5190,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.26.purify_k141_823287,CE-D-S-28.1m-N2_bin.26.purify.fasta,CE-D-S-28.1m-N2_bin.26.purify_k141_823287_4,4109,4729,candidate,2,2,other,0.9994708895683287
CE-D-S-28.1m-N2_bin.26.purify_k141_823287_4109-5190,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.26.purify_k141_823287,CE-D-S-28.1m-N2_bin.26.purify.fasta,CE-D-S-28.1m-N2_bin.26.purify_k141_823287_5,4735,5190,candidate,2,2,other,0.9999816417694092
CE-D-S-28.1m-N2_bin.26.purify_k141_935803_4752-5171,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.26.purify_k141_935803,CE-D-S-28.1m-N2_bin.26.purify.fasta,CE-D-S-28.1m-N2_bin.26.purify_k141_935803_6,4752,4970,candidate,2,2,other,0.9959388971328736
CE-D-S-28.1m-N2_bin.26.purify_k141_935803_4752-5171,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.26.purify_k141_935803,CE-D-S-28.1m-N2_bin.26.purify.fasta,CE-D-S-28.1m-N2_bin.26.purify_k141_935803_7,4977,5171,candidate,2,2,other,0.9999983310699464
CE-B-S-2-N1_bin.91.purify_k141_1087359_1644-2353,HYBRID,CE-B-S-2-N1_bin.91.purify_k141_1087359,CE-B-S-2-N1_bin.91.purify.fasta,CE-B-S-2-N1_bin.91.purify_k141_1087359_5,1644,1991,known_defense,2,1,MazEF__MazF,0.9999572038650512
CE-B-S-2-N1_bin.91.purify_k141_1087359_1644-2353,HYBRID,CE-B-S-2-N1_bin.91.purify_k141_1087359,CE-B-S-2-N1_bin.91.purify.fasta,CE-B-S-2-N1_bin.91.purify_k141_1087359_6,1991,2353,candidate,2,1,other,0.9987322688102722
CE-B-S-2-N1_bin.91.purify_k141_573058_5296-5875,HYBRID,CE-B-S-2-N1_bin.91.purify_k141_573058,CE-B-S-2-N1_bin.91.purify.fasta,CE-B-S-2-N1_bin.91.purify_k141_573058_6,5296,5541,candidate,2,1,other,0.9948002099990844
CE-B-S-2-N1_bin.91.purify_k141_573058_5296-5875,HYBRID,CE-B-S-2-N1_bin.91.purify_k141_573058,CE-B-S-2-N1_bin.91.purify.fasta,CE-B-S-2-N1_bin.91.purify_k141_573058_7,5531,5875,known_defense,2,1,MazEF__MazF,0.9992584586143494
CE-D-S-28.1m-N2_bin.31.purify_k141_661740_7427-10257,HYBRID,CE-D-S-28.1m-N2_bin.31.purify_k141_661740,CE-D-S-28.1m-N2_bin.31.purify.fasta,CE-D-S-28.1m-N2_bin.31.purify_k141_661740_5,7427,8323,candidate,2,1,other,0.993385374546051
CE-D-S-28.1m-N2_bin.31.purify_k141_661740_7427-10257,HYBRID,CE-D-S-28.1m-N2_bin.31.purify_k141_661740,CE-D-S-28.1m-N2_bin.31.purify.fasta,CE-D-S-28.1m-N2_bin.31.purify_k141_661740_6,9274,10257,known_defense,2,1,AbiEii__AbiEii,0.9999979734420776
CE-D-S-28.1m-N2_bin.41.purify_k141_949863_7114-8945,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.41.purify_k141_949863,CE-D-S-28.1m-N2_bin.41.purify.fasta,CE-D-S-28.1m-N2_bin.41.purify_k141_949863_7,7114,7863,candidate,2,2,other,0.9983747005462646
CE-D-S-28.1m-N2_bin.41.purify_k141_949863_7114-8945,PURE_CANDIDATE,CE-D-S-28.1m-N2_bin.41.purify_k141_949863,CE-D-S-28.1m-N2_bin.41.purify.fasta,CE-D-S-28.1m-N2_bin.41.purify_k141_949863_8,7872,8945,candidate,2,2,other,0.9995531439781188
