cluster_id,cluster_type,genome_id,file_name,gene_name,start_position,end_position,gene_type,system_size,candidate_count,multi_label,binary_confidence
2020_LU-w6_bin.123.purify_k141_831064_2102-6921,HYBRID,2020_LU-w6_bin.123.purify_k141_831064,2020_LU-w6_bin.123.purify.fasta,2020_LU-w6_bin.123.purify_k141_831064_4,2102,3976,known_defense,2,1,RM_Type_II__Type_II_MTases,0.9982078075408936
2020_LU-w6_bin.123.purify_k141_831064_2102-6921,HYBRID,2020_LU-w6_bin.123.purify_k141_831064,2020_LU-w6_bin.123.purify.fasta,2020_LU-w6_bin.123.purify_k141_831064_5,3973,6921,candidate,2,1,other,0.9999974966049194
2020_LU-w6_bin.123.purify_k141_789706_3191-9549,HYBRID,2020_LU-w6_bin.123.purify_k141_789706,2020_LU-w6_bin.123.purify.fasta,2020_LU-w6_bin.123.purify_k141_789706_6,3191,5098,candidate,3,2,other,0.998984396457672
2020_LU-w6_bin.123.purify_k141_789706_3191-9549,HYBRID,2020_LU-w6_bin.123.purify_k141_789706,2020_LU-w6_bin.123.purify.fasta,2020_LU-w6_bin.123.purify_k141_789706_7,5095,8043,candidate,3,2,other,0.9995834231376648
2020_LU-w6_bin.123.purify_k141_789706_3191-9549,HYBRID,2020_LU-w6_bin.123.purify_k141_789706,2020_LU-w6_bin.123.purify.fasta,2020_LU-w6_bin.123.purify_k141_789706_8,8125,9549,known_defense,3,2,RM_Type_II__Type_II_REases,0.6947557926177979
2020_LU-w6_bin.140.purify_k141_1564183_13769-16152,PURE_CANDIDATE,2020_LU-w6_bin.140.purify_k141_1564183,2020_LU-w6_bin.140.purify.fasta,2020_LU-w6_bin.140.purify_k141_1564183_13,13769,15049,candidate,2,2,other,0.9954851865768432
2020_LU-w6_bin.140.purify_k141_1564183_13769-16152,PURE_CANDIDATE,2020_LU-w6_bin.140.purify_k141_1564183,2020_LU-w6_bin.140.purify.fasta,2020_LU-w6_bin.140.purify_k141_1564183_14,15121,16152,candidate,2,2,other,0.999788224697113
2020_LU-w6_bin.132.purify_k141_1238620_78-1334,PURE_CANDIDATE,2020_LU-w6_bin.132.purify_k141_1238620,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_1238620_1,78,665,candidate,2,2,other,0.9989870190620422
2020_LU-w6_bin.132.purify_k141_1238620_78-1334,PURE_CANDIDATE,2020_LU-w6_bin.132.purify_k141_1238620,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_1238620_2,678,1334,candidate,2,2,other,0.9999933242797852
2020_LU-w6_bin.132.purify_k141_7056_2722-4778,HYBRID,2020_LU-w6_bin.132.purify_k141_7056,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_7056_4,2722,4116,candidate,2,1,other,0.9999948740005492
2020_LU-w6_bin.132.purify_k141_7056_2722-4778,HYBRID,2020_LU-w6_bin.132.purify_k141_7056,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_7056_5,4113,4778,known_defense,2,1,AbiL__AbiLii2,0.9452391266822816
2020_LU-w6_bin.132.purify_k141_2669686_2912-4742,PURE_CANDIDATE,2020_LU-w6_bin.132.purify_k141_2669686,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_2669686_2,2912,4303,known_defense,2,1,other,0.9526512622833252
2020_LU-w6_bin.132.purify_k141_2669686_2912-4742,PURE_CANDIDATE,2020_LU-w6_bin.132.purify_k141_2669686,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_2669686_3,4278,4742,candidate,2,1,other,0.9995076656341552
2020_LU-w6_bin.132.purify_k141_1909396_2987-4788,PURE_CANDIDATE,2020_LU-w6_bin.132.purify_k141_1909396,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_1909396_3,2987,4135,candidate,2,2,other,0.9995641112327576
2020_LU-w6_bin.132.purify_k141_1909396_2987-4788,PURE_CANDIDATE,2020_LU-w6_bin.132.purify_k141_1909396,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_1909396_4,4141,4788,candidate,2,2,other,0.9955649971961976
2020_LU-w6_bin.132.purify_k141_3008531_3137-5637,HYBRID,2020_LU-w6_bin.132.purify_k141_3008531,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_3008531_4,3137,4876,candidate,2,1,other,0.9966932535171508
2020_LU-w6_bin.132.purify_k141_3008531_3137-5637,HYBRID,2020_LU-w6_bin.132.purify_k141_3008531,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_3008531_5,5101,5637,known_defense,2,1,RM_Type_II__Type_II_REases,0.8574994206428528
2020_LU-w6_bin.132.purify_k141_246897_4857-6640,HYBRID,2020_LU-w6_bin.132.purify_k141_246897,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_246897_5,4857,5543,known_defense,2,1,PARIS_II__AriB_DUF4435_II,0.9979988932609558
2020_LU-w6_bin.132.purify_k141_246897_4857-6640,HYBRID,2020_LU-w6_bin.132.purify_k141_246897,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_246897_6,5540,6640,candidate,2,1,other,0.9980257749557496
2020_LU-w6_bin.132.purify_k141_2238939_14697-16750,HYBRID,2020_LU-w6_bin.132.purify_k141_2238939,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_2238939_14,14697,16091,candidate,2,1,other,0.9998952150344848
2020_LU-w6_bin.132.purify_k141_2238939_14697-16750,HYBRID,2020_LU-w6_bin.132.purify_k141_2238939,2020_LU-w6_bin.132.purify.fasta,2020_LU-w6_bin.132.purify_k141_2238939_15,16088,16750,known_defense,2,1,PARIS_I__AriB_DUF4435_I,0.9992851614952089
2020_LU-w6_bin.139.purify_k141_1345654_2-6195,PURE_CANDIDATE,2020_LU-w6_bin.139.purify_k141_1345654,2020_LU-w6_bin.139.purify.fasta,2020_LU-w6_bin.139.purify_k141_1345654_1,2,709,candidate,2,2,other,0.9999529123306274
2020_LU-w6_bin.139.purify_k141_1345654_2-6195,PURE_CANDIDATE,2020_LU-w6_bin.139.purify_k141_1345654,2020_LU-w6_bin.139.purify.fasta,2020_LU-w6_bin.139.purify_k141_1345654_2,742,6195,candidate,2,2,other,0.9995232820510864
2020_LU-w6_bin.139.purify_k141_2701793_691-3885,HYBRID,2020_LU-w6_bin.139.purify_k141_2701793,2020_LU-w6_bin.139.purify.fasta,2020_LU-w6_bin.139.purify_k141_2701793_2,691,2592,known_defense,2,1,Dpd__DpdA,0.9997376799583436
2020_LU-w6_bin.139.purify_k141_2701793_691-3885,HYBRID,2020_LU-w6_bin.139.purify_k141_2701793,2020_LU-w6_bin.139.purify.fasta,2020_LU-w6_bin.139.purify_k141_2701793_3,2821,3885,candidate,2,1,other,0.9996669292449952
2020_LU-w6_bin.139.purify_k141_737341_4812-6753,PURE_CANDIDATE,2020_LU-w6_bin.139.purify_k141_737341,2020_LU-w6_bin.139.purify.fasta,2020_LU-w6_bin.139.purify_k141_737341_7,4812,5831,candidate,2,2,other,0.9997649788856506
2020_LU-w6_bin.139.purify_k141_737341_4812-6753,PURE_CANDIDATE,2020_LU-w6_bin.139.purify_k141_737341,2020_LU-w6_bin.139.purify.fasta,2020_LU-w6_bin.139.purify_k141_737341_8,6001,6753,candidate,2,2,other,0.9999200105667114
2020_LU-w6_bin.139.purify_k141_2104434_8222-10195,PURE_CANDIDATE,2020_LU-w6_bin.139.purify_k141_2104434,2020_LU-w6_bin.139.purify.fasta,2020_LU-w6_bin.139.purify_k141_2104434_6,8222,8872,known_defense,3,1,other,0.9524519443511964
2020_LU-w6_bin.139.purify_k141_2104434_8222-10195,PURE_CANDIDATE,2020_LU-w6_bin.139.purify_k141_2104434,2020_LU-w6_bin.139.purify.fasta,2020_LU-w6_bin.139.purify_k141_2104434_7,8869,9900,known_defense,3,1,other,0.9837440848350524
2020_LU-w6_bin.139.purify_k141_2104434_8222-10195,PURE_CANDIDATE,2020_LU-w6_bin.139.purify_k141_2104434,2020_LU-w6_bin.139.purify.fasta,2020_LU-w6_bin.139.purify_k141_2104434_8,9905,10195,candidate,3,1,other,0.9999901056289672
2020_LU-w6_bin.161.purify_k141_400022_1745-3669,PURE_CANDIDATE,2020_LU-w6_bin.161.purify_k141_400022,2020_LU-w6_bin.161.purify.fasta,2020_LU-w6_bin.161.purify_k141_400022_4,1745,2764,known_defense,2,1,other,0.9856906533241272
2020_LU-w6_bin.161.purify_k141_400022_1745-3669,PURE_CANDIDATE,2020_LU-w6_bin.161.purify_k141_400022,2020_LU-w6_bin.161.purify.fasta,2020_LU-w6_bin.161.purify_k141_400022_5,2857,3669,candidate,2,1,other,0.9951751232147216
2020_LU-w6_bin.161.purify_k141_2118277_1770-9120,HYBRID,2020_LU-w6_bin.161.purify_k141_2118277,2020_LU-w6_bin.161.purify.fasta,2020_LU-w6_bin.161.purify_k141_2118277_1,1770,4151,candidate,2,1,other,0.9941264390945436
2020_LU-w6_bin.161.purify_k141_2118277_1770-9120,HYBRID,2020_LU-w6_bin.161.purify_k141_2118277,2020_LU-w6_bin.161.purify.fasta,2020_LU-w6_bin.161.purify_k141_2118277_2,4156,9120,known_defense,2,1,RM_Type_IIG__Type_IIG,0.9999951124191284
2020_LU-w6_bin.164.purify_k141_752949_5221-6853,PURE_CANDIDATE,2020_LU-w6_bin.164.purify_k141_752949,2020_LU-w6_bin.164.purify.fasta,2020_LU-w6_bin.164.purify_k141_752949_6,5221,6021,candidate,2,2,other,0.9994930028915404
2020_LU-w6_bin.164.purify_k141_752949_5221-6853,PURE_CANDIDATE,2020_LU-w6_bin.164.purify_k141_752949,2020_LU-w6_bin.164.purify.fasta,2020_LU-w6_bin.164.purify_k141_752949_7,6026,6853,candidate,2,2,other,0.999942421913147
2020_LU-w6_bin.170.purify_k141_224684_3030-3656,PURE_CANDIDATE,2020_LU-w6_bin.170.purify_k141_224684,2020_LU-w6_bin.170.purify.fasta,2020_LU-w6_bin.170.purify_k141_224684_3,3030,3404,candidate,2,2,other,0.9981768131256104
2020_LU-w6_bin.170.purify_k141_224684_3030-3656,PURE_CANDIDATE,2020_LU-w6_bin.170.purify_k141_224684,2020_LU-w6_bin.170.purify.fasta,2020_LU-w6_bin.170.purify_k141_224684_4,3411,3656,candidate,2,2,other,0.9986791014671326
2020_LU-w6_bin.175.purify_k141_983322_9228-11457,PURE_CANDIDATE,2020_LU-w6_bin.175.purify_k141_983322,2020_LU-w6_bin.175.purify.fasta,2020_LU-w6_bin.175.purify_k141_983322_15,9228,10310,candidate,2,2,other,0.999997854232788
2020_LU-w6_bin.175.purify_k141_983322_9228-11457,PURE_CANDIDATE,2020_LU-w6_bin.175.purify_k141_983322,2020_LU-w6_bin.175.purify.fasta,2020_LU-w6_bin.175.purify_k141_983322_16,10390,11457,candidate,2,2,other,0.999997615814209
2020_LU-w6_bin.178.purify_k141_2799355_7958-9876,PURE_CANDIDATE,2020_LU-w6_bin.178.purify_k141_2799355,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_2799355_14,7958,9229,candidate,2,2,other,0.9997356534004213
2020_LU-w6_bin.178.purify_k141_2799355_7958-9876,PURE_CANDIDATE,2020_LU-w6_bin.178.purify_k141_2799355,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_2799355_15,9238,9876,candidate,2,2,other,0.9992917776107788
2020_LU-w6_bin.178.purify_k141_2799355_138479-140304,PURE_CANDIDATE,2020_LU-w6_bin.178.purify_k141_2799355,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_2799355_106,138479,139675,candidate,2,2,other,0.9999628067016602
2020_LU-w6_bin.178.purify_k141_2799355_138479-140304,PURE_CANDIDATE,2020_LU-w6_bin.178.purify_k141_2799355,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_2799355_107,139780,140304,candidate,2,2,other,0.999953269958496
2020_LU-w6_bin.178.purify_k141_1627839_25224-27296,PURE_CANDIDATE,2020_LU-w6_bin.178.purify_k141_1627839,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_1627839_25,25224,26507,candidate,2,2,other,0.9999008178710938
2020_LU-w6_bin.178.purify_k141_1627839_25224-27296,PURE_CANDIDATE,2020_LU-w6_bin.178.purify_k141_1627839,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_1627839_26,26520,27296,candidate,2,2,other,0.9998745918273926
2020_LU-w6_bin.178.purify_k141_451429_46351-48402,HYBRID,2020_LU-w6_bin.178.purify_k141_451429,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_451429_34,46351,47070,candidate,3,2,other,0.9999481439590454
2020_LU-w6_bin.178.purify_k141_451429_46351-48402,HYBRID,2020_LU-w6_bin.178.purify_k141_451429,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_451429_35,47073,47843,candidate,3,2,other,0.9999301433563232
2020_LU-w6_bin.178.purify_k141_451429_46351-48402,HYBRID,2020_LU-w6_bin.178.purify_k141_451429,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_451429_36,47857,48402,known_defense,3,2,CBASS__2TM,0.9999945163726808
2020_LU-w6_bin.178.purify_k141_871386_101265-103590,PURE_CANDIDATE,2020_LU-w6_bin.178.purify_k141_871386,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_871386_98,101265,102680,candidate,2,1,other,0.9964022636413574
2020_LU-w6_bin.178.purify_k141_871386_101265-103590,PURE_CANDIDATE,2020_LU-w6_bin.178.purify_k141_871386,2020_LU-w6_bin.178.purify.fasta,2020_LU-w6_bin.178.purify_k141_871386_100,103132,103590,known_defense,2,1,other,0.9864113926887512
2020_LU-w6_bin.31.purify_k141_1150899_3-1790,PURE_CANDIDATE,2020_LU-w6_bin.31.purify_k141_1150899,2020_LU-w6_bin.31.purify.fasta,2020_LU-w6_bin.31.purify_k141_1150899_1,3,341,known_defense,2,1,other,0.9174524545669556
2020_LU-w6_bin.31.purify_k141_1150899_3-1790,PURE_CANDIDATE,2020_LU-w6_bin.31.purify_k141_1150899,2020_LU-w6_bin.31.purify.fasta,2020_LU-w6_bin.31.purify_k141_1150899_2,351,1790,candidate,2,1,other,0.9988502264022828
2020_LU-w6_bin.182.purify_k141_1131693_6828-7620,PURE_CANDIDATE,2020_LU-w6_bin.182.purify_k141_1131693,2020_LU-w6_bin.182.purify.fasta,2020_LU-w6_bin.182.purify_k141_1131693_10,6828,7220,candidate,2,2,other,0.99788635969162
2020_LU-w6_bin.182.purify_k141_1131693_6828-7620,PURE_CANDIDATE,2020_LU-w6_bin.182.purify_k141_1131693,2020_LU-w6_bin.182.purify.fasta,2020_LU-w6_bin.182.purify_k141_1131693_11,7168,7620,candidate,2,2,other,0.999968409538269
2020_LU-w6_bin.30.purify_k141_50566_21073-22484,PURE_CANDIDATE,2020_LU-w6_bin.30.purify_k141_50566,2020_LU-w6_bin.30.purify.fasta,2020_LU-w6_bin.30.purify_k141_50566_30,21073,21579,candidate,2,2,other,0.9997301697731018
2020_LU-w6_bin.30.purify_k141_50566_21073-22484,PURE_CANDIDATE,2020_LU-w6_bin.30.purify_k141_50566,2020_LU-w6_bin.30.purify.fasta,2020_LU-w6_bin.30.purify_k141_50566_31,21576,22484,candidate,2,2,other,0.9991604089736938
2020_LU-w6_bin.24.purify_k141_2219032_234-4682,HYBRID,2020_LU-w6_bin.24.purify_k141_2219032,2020_LU-w6_bin.24.purify.fasta,2020_LU-w6_bin.24.purify_k141_2219032_1,234,1328,known_defense,3,1,Gabija__GajB,0.9940429329872132
2020_LU-w6_bin.24.purify_k141_2219032_234-4682,HYBRID,2020_LU-w6_bin.24.purify_k141_2219032,2020_LU-w6_bin.24.purify.fasta,2020_LU-w6_bin.24.purify_k141_2219032_2,1321,2946,candidate,3,1,other,0.9999328851699828
2020_LU-w6_bin.24.purify_k141_2219032_234-4682,HYBRID,2020_LU-w6_bin.24.purify_k141_2219032,2020_LU-w6_bin.24.purify.fasta,2020_LU-w6_bin.24.purify_k141_2219032_3,3411,4682,known_defense,3,1,Shedu__SduA,0.9528338313102722
2020_LU-w6_bin.24.purify_k141_2915573_9035-11457,HYBRID,2020_LU-w6_bin.24.purify_k141_2915573,2020_LU-w6_bin.24.purify.fasta,2020_LU-w6_bin.24.purify_k141_2915573_9,9035,10594,known_defense,2,1,Septu__PtuA,0.9999668598175048
2020_LU-w6_bin.24.purify_k141_2915573_9035-11457,HYBRID,2020_LU-w6_bin.24.purify_k141_2915573,2020_LU-w6_bin.24.purify.fasta,2020_LU-w6_bin.24.purify_k141_2915573_10,10591,11457,candidate,2,1,other,0.9999966621398926
2020_LU-w6_bin.22.purify_k141_1890922_1-1727,PURE_CANDIDATE,2020_LU-w6_bin.22.purify_k141_1890922,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_1890922_1,1,516,candidate,2,2,other,0.9999793767929076
2020_LU-w6_bin.22.purify_k141_1890922_1-1727,PURE_CANDIDATE,2020_LU-w6_bin.22.purify_k141_1890922,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_1890922_2,513,1727,candidate,2,2,other,0.9999994039535522
2020_LU-w6_bin.22.purify_k141_507345_2-1499,PURE_CANDIDATE,2020_LU-w6_bin.22.purify_k141_507345,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_507345_1,2,673,candidate,2,1,other,0.9997392296791076
2020_LU-w6_bin.22.purify_k141_507345_2-1499,PURE_CANDIDATE,2020_LU-w6_bin.22.purify_k141_507345,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_507345_2,687,1499,known_defense,2,1,other,0.9591580033302308
2020_LU-w6_bin.22.purify_k141_1027636_586-6396,HYBRID,2020_LU-w6_bin.22.purify_k141_1027636,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_1027636_1,586,3681,known_defense,3,2,RM__Type_I_REases,0.9995294809341432
2020_LU-w6_bin.22.purify_k141_1027636_586-6396,HYBRID,2020_LU-w6_bin.22.purify_k141_1027636,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_1027636_3,4277,5371,candidate,3,2,other,0.9995293617248536
2020_LU-w6_bin.22.purify_k141_1027636_586-6396,HYBRID,2020_LU-w6_bin.22.purify_k141_1027636,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_1027636_4,5464,6396,candidate,3,2,other,0.9991251826286316
2020_LU-w6_bin.22.purify_k141_1899947_1671-2815,PURE_CANDIDATE,2020_LU-w6_bin.22.purify_k141_1899947,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_1899947_4,1671,2279,candidate,2,2,other,0.998084545135498
2020_LU-w6_bin.22.purify_k141_1899947_1671-2815,PURE_CANDIDATE,2020_LU-w6_bin.22.purify_k141_1899947,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_1899947_5,2264,2815,candidate,2,2,other,0.9919392466545104
2020_LU-w6_bin.22.purify_k141_909774_2258-3666,PURE_CANDIDATE,2020_LU-w6_bin.22.purify_k141_909774,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_909774_4,2258,3223,candidate,2,2,other,0.9993378520011902
2020_LU-w6_bin.22.purify_k141_909774_2258-3666,PURE_CANDIDATE,2020_LU-w6_bin.22.purify_k141_909774,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_909774_5,3340,3666,candidate,2,2,other,0.9999409914016724
2020_LU-w6_bin.22.purify_k141_669029_2458-3401,PURE_CANDIDATE,2020_LU-w6_bin.22.purify_k141_669029,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_669029_6,2458,2745,known_defense,2,1,other,0.9893352389335632
2020_LU-w6_bin.22.purify_k141_669029_2458-3401,PURE_CANDIDATE,2020_LU-w6_bin.22.purify_k141_669029,2020_LU-w6_bin.22.purify.fasta,2020_LU-w6_bin.22.purify_k141_669029_7,3177,3401,candidate,2,1,other,0.9997093081474304
2020_LU-w6_bin.44.purify_k141_629423_49-1523,PURE_CANDIDATE,2020_LU-w6_bin.44.purify_k141_629423,2020_LU-w6_bin.44.purify.fasta,2020_LU-w6_bin.44.purify_k141_629423_1,49,1059,known_defense,2,1,other,0.960047721862793
2020_LU-w6_bin.44.purify_k141_629423_49-1523,PURE_CANDIDATE,2020_LU-w6_bin.44.purify_k141_629423,2020_LU-w6_bin.44.purify.fasta,2020_LU-w6_bin.44.purify_k141_629423_2,1140,1523,candidate,2,1,other,0.9915772676467896
2020_LU-w6_bin.42.purify_k141_1467716_2994-5004,PURE_CANDIDATE,2020_LU-w6_bin.42.purify_k141_1467716,2020_LU-w6_bin.42.purify.fasta,2020_LU-w6_bin.42.purify_k141_1467716_5,2994,3728,known_defense,2,1,other,0.9374110102653505
2020_LU-w6_bin.42.purify_k141_1467716_2994-5004,PURE_CANDIDATE,2020_LU-w6_bin.42.purify_k141_1467716,2020_LU-w6_bin.42.purify.fasta,2020_LU-w6_bin.42.purify_k141_1467716_6,3838,5004,candidate,2,1,other,0.9995036125183104
2020_LU-w6_bin.50.purify_k141_184077_9695-14690,HYBRID,2020_LU-w6_bin.50.purify_k141_184077,2020_LU-w6_bin.50.purify.fasta,2020_LU-w6_bin.50.purify_k141_184077_10,9695,10987,known_defense,3,1,RM_Type_II__Type_II_MTases,0.9999570846557616
2020_LU-w6_bin.50.purify_k141_184077_9695-14690,HYBRID,2020_LU-w6_bin.50.purify_k141_184077,2020_LU-w6_bin.50.purify.fasta,2020_LU-w6_bin.50.purify_k141_184077_11,10980,11651,known_defense,3,1,RM_Type_II__Type_II_REases,0.9257598519325256
2020_LU-w6_bin.50.purify_k141_184077_9695-14690,HYBRID,2020_LU-w6_bin.50.purify_k141_184077,2020_LU-w6_bin.50.purify.fasta,2020_LU-w6_bin.50.purify_k141_184077_14,12540,14690,candidate,3,1,other,0.9991247057914734
2020_LU-w6_bin.50.purify_k141_1984090_221139-224379,HYBRID,2020_LU-w6_bin.50.purify_k141_1984090,2020_LU-w6_bin.50.purify.fasta,2020_LU-w6_bin.50.purify_k141_1984090_193,221139,222131,known_defense,3,1,CBASS__Cyclase_SMODS,0.9999991655349731
2020_LU-w6_bin.50.purify_k141_1984090_221139-224379,HYBRID,2020_LU-w6_bin.50.purify_k141_1984090,2020_LU-w6_bin.50.purify.fasta,2020_LU-w6_bin.50.purify_k141_1984090_194,222124,222900,candidate,3,1,other,0.9999940395355223
2020_LU-w6_bin.50.purify_k141_1984090_221139-224379,HYBRID,2020_LU-w6_bin.50.purify_k141_1984090,2020_LU-w6_bin.50.purify.fasta,2020_LU-w6_bin.50.purify_k141_1984090_195,223099,224379,known_defense,3,1,RM_Type_II__Type_II_MTases,0.9999992847442628
2020_LU-w6_bin.38.purify_k141_1345534_1-806,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_1345534,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_1345534_1,1,198,candidate,2,2,other,0.9993828535079956
2020_LU-w6_bin.38.purify_k141_1345534_1-806,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_1345534,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_1345534_2,417,806,candidate,2,2,other,0.999929666519165
2020_LU-w6_bin.38.purify_k141_2981430_1-2325,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_2981430,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_2981430_1,1,1692,candidate,2,1,other,0.9995423555374146
2020_LU-w6_bin.38.purify_k141_2981430_1-2325,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_2981430,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_2981430_2,1900,2325,known_defense,2,1,other,0.9485136270523072
2020_LU-w6_bin.38.purify_k141_1375813_3-1845,HYBRID,2020_LU-w6_bin.38.purify_k141_1375813,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_1375813_1,3,506,candidate,2,1,other,0.9965674877166748
2020_LU-w6_bin.38.purify_k141_1375813_3-1845,HYBRID,2020_LU-w6_bin.38.purify_k141_1375813,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_1375813_2,697,1845,known_defense,2,1,BREX__brxA_DUF1819,0.9687255024909972
2020_LU-w6_bin.38.purify_k141_2745764_3-2970,HYBRID,2020_LU-w6_bin.38.purify_k141_2745764,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_2745764_1,3,1487,known_defense,2,1,cas2_I_II_III_IV_V_VI_3,0.9993366599082948
2020_LU-w6_bin.38.purify_k141_2745764_3-2970,HYBRID,2020_LU-w6_bin.38.purify_k141_2745764,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_2745764_2,1732,2970,candidate,2,1,other,0.9963541030883788
2020_LU-w6_bin.38.purify_k141_2245889_1006-3680,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_2245889,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_2245889_3,1006,2160,candidate,2,2,other,0.9953579306602478
2020_LU-w6_bin.38.purify_k141_2245889_1006-3680,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_2245889,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_2245889_4,2157,3680,candidate,2,2,other,0.9999951124191284
2020_LU-w6_bin.38.purify_k141_1944571_1123-4420,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_1944571,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_1944571_3,1123,3573,candidate,2,2,other,0.9998088479042052
2020_LU-w6_bin.38.purify_k141_1944571_1123-4420,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_1944571,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_1944571_4,3617,4420,candidate,2,2,other,0.9979518055915833
2020_LU-w6_bin.38.purify_k141_2480852_1451-2524,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_2480852,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_2480852_3,1451,1894,candidate,2,2,other,0.9994766116142272
2020_LU-w6_bin.38.purify_k141_2480852_1451-2524,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_2480852,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_2480852_4,1928,2524,candidate,2,2,other,0.9997125267982484
2020_LU-w6_bin.38.purify_k141_1547512_1574-5639,HYBRID,2020_LU-w6_bin.38.purify_k141_1547512,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_1547512_2,1574,3067,candidate,2,1,other,0.994943916797638
2020_LU-w6_bin.38.purify_k141_1547512_1574-5639,HYBRID,2020_LU-w6_bin.38.purify_k141_1547512,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_1547512_5,4485,5639,known_defense,2,1,RM__Type_I_S,0.7259818911552429
2020_LU-w6_bin.38.purify_k141_2789060_1792-3007,PURE_CANDIDATE,2020_LU-w6_bin.38.purify_k141_2789060,2020_LU-w6_bin.38.purify.fasta,2020_LU-w6_bin.38.purify_k141_2789060_3,1792,2274,known_defense,2,1,other,0.6350693106651306
