homology_cluster_id,candidate,known_defense,total_genes,homology_type
11466,1,0,1,Potential_Novel_Family
11467,0,1,1,Known_Family_Only
11468,0,1,1,Known_Family_Only
11469,0,1,1,Known_Family_Only
11470,1,0,1,Potential_Novel_Family
11471,1,0,1,Potential_Novel_Family
11472,1,0,1,Potential_Novel_Family
11491,0,1,1,Known_Family_Only
11477,0,1,1,Known_Family_Only
11478,1,0,1,Potential_Novel_Family
11480,0,1,1,Known_Family_Only
11481,1,0,1,Potential_Novel_Family
11484,1,0,1,Potential_Novel_Family
11486,1,0,1,Potential_Novel_Family
11487,1,0,1,Potential_Novel_Family
11488,1,0,1,Potential_Novel_Family
11489,1,0,1,Potential_Novel_Family
11474,1,0,1,Potential_Novel_Family
11541,0,1,1,Known_Family_Only
11542,0,1,1,Known_Family_Only
11544,0,1,1,Known_Family_Only
11545,1,0,1,Potential_Novel_Family
11546,1,0,1,Potential_Novel_Family
11547,1,0,1,Potential_Novel_Family
11549,1,0,1,Potential_Novel_Family
11550,1,0,1,Potential_Novel_Family
11551,1,0,1,Potential_Novel_Family
11517,1,0,1,Potential_Novel_Family
11553,1,0,1,Potential_Novel_Family
11554,0,1,1,Known_Family_Only
11555,1,0,1,Potential_Novel_Family
11556,0,1,1,Known_Family_Only
11557,0,1,1,Known_Family_Only
11558,0,1,1,Known_Family_Only
11559,1,0,1,Potential_Novel_Family
11560,1,0,1,Potential_Novel_Family
11561,1,0,1,Potential_Novel_Family
11552,1,0,1,Potential_Novel_Family
11519,1,0,1,Potential_Novel_Family
11520,0,1,1,Known_Family_Only
11521,1,0,1,Potential_Novel_Family
11522,1,0,1,Potential_Novel_Family
11523,1,0,1,Potential_Novel_Family
11525,0,1,1,Known_Family_Only
11526,0,1,1,Known_Family_Only
11527,1,0,1,Potential_Novel_Family
11528,0,1,1,Known_Family_Only
11540,1,0,1,Potential_Novel_Family
11531,0,1,1,Known_Family_Only
11532,1,0,1,Potential_Novel_Family
11533,0,1,1,Known_Family_Only
11534,1,0,1,Potential_Novel_Family
11535,0,1,1,Known_Family_Only
11536,0,1,1,Known_Family_Only
11537,1,0,1,Potential_Novel_Family
11538,1,0,1,Potential_Novel_Family
11539,1,0,1,Potential_Novel_Family
11530,0,1,1,Known_Family_Only
12627,1,0,1,Potential_Novel_Family
12628,1,0,1,Potential_Novel_Family
12629,0,1,1,Known_Family_Only
12630,1,0,1,Potential_Novel_Family
12631,1,0,1,Potential_Novel_Family
12632,1,0,1,Potential_Novel_Family
12633,1,0,1,Potential_Novel_Family
12634,0,1,1,Known_Family_Only
12088,1,0,1,Potential_Novel_Family
12637,1,0,1,Potential_Novel_Family
12638,1,0,1,Potential_Novel_Family
12640,0,1,1,Known_Family_Only
12641,1,0,1,Potential_Novel_Family
12642,0,1,1,Known_Family_Only
12643,1,0,1,Potential_Novel_Family
12644,0,1,1,Known_Family_Only
12645,0,1,1,Known_Family_Only
12646,1,0,1,Potential_Novel_Family
12635,1,0,1,Potential_Novel_Family
12606,0,1,1,Known_Family_Only
12607,1,0,1,Potential_Novel_Family
12608,1,0,1,Potential_Novel_Family
12609,0,1,1,Known_Family_Only
12610,1,0,1,Potential_Novel_Family
12611,0,1,1,Known_Family_Only
12612,1,0,1,Potential_Novel_Family
12613,1,0,1,Potential_Novel_Family
12614,1,0,1,Potential_Novel_Family
12626,1,0,1,Potential_Novel_Family
12616,0,1,1,Known_Family_Only
12617,0,1,1,Known_Family_Only
12618,1,0,1,Potential_Novel_Family
12620,1,0,1,Potential_Novel_Family
12621,0,1,1,Known_Family_Only
12622,0,1,1,Known_Family_Only
12623,0,1,1,Known_Family_Only
12624,1,0,1,Potential_Novel_Family
12625,1,0,1,Potential_Novel_Family
12615,0,1,1,Known_Family_Only
12672,1,0,1,Potential_Novel_Family
12673,0,1,1,Known_Family_Only
12674,0,1,1,Known_Family_Only
12675,1,0,1,Potential_Novel_Family
12676,0,1,1,Known_Family_Only
12677,1,0,1,Potential_Novel_Family
12678,1,0,1,Potential_Novel_Family
12679,1,0,1,Potential_Novel_Family
12681,0,1,1,Known_Family_Only
12647,0,1,1,Known_Family_Only
12683,0,1,1,Known_Family_Only
12684,1,0,1,Potential_Novel_Family
12685,0,1,1,Known_Family_Only
12686,1,0,1,Potential_Novel_Family
12687,1,0,1,Potential_Novel_Family
12688,0,1,1,Known_Family_Only
12689,1,0,1,Potential_Novel_Family
12690,1,0,1,Potential_Novel_Family
12693,0,1,1,Known_Family_Only
12682,1,0,1,Potential_Novel_Family
12648,1,0,1,Potential_Novel_Family
12649,1,0,1,Potential_Novel_Family
12650,1,0,1,Potential_Novel_Family
12652,0,1,1,Known_Family_Only
12653,0,1,1,Known_Family_Only
12654,1,0,1,Potential_Novel_Family
12656,0,1,1,Known_Family_Only
12658,1,0,1,Potential_Novel_Family
12659,0,1,1,Known_Family_Only
12671,1,0,1,Potential_Novel_Family
12661,1,0,1,Potential_Novel_Family
12662,1,0,1,Potential_Novel_Family
12663,0,1,1,Known_Family_Only
12664,0,1,1,Known_Family_Only
12665,0,1,1,Known_Family_Only
12666,1,0,1,Potential_Novel_Family
12667,1,0,1,Potential_Novel_Family
12668,1,0,1,Potential_Novel_Family
12669,1,0,1,Potential_Novel_Family
12660,0,1,1,Known_Family_Only
12533,0,1,1,Known_Family_Only
12534,1,0,1,Potential_Novel_Family
12537,1,0,1,Potential_Novel_Family
12538,0,1,1,Known_Family_Only
12540,1,0,1,Potential_Novel_Family
12541,0,1,1,Known_Family_Only
12542,1,0,1,Potential_Novel_Family
12543,0,1,1,Known_Family_Only
12544,1,0,1,Potential_Novel_Family
12605,0,1,1,Known_Family_Only
12547,1,0,1,Potential_Novel_Family
12548,1,0,1,Potential_Novel_Family
12550,1,0,1,Potential_Novel_Family
12551,0,1,1,Known_Family_Only
12552,1,0,1,Potential_Novel_Family
12554,1,0,1,Potential_Novel_Family
12555,0,1,1,Known_Family_Only
12556,1,0,1,Potential_Novel_Family
12557,0,1,1,Known_Family_Only
12546,0,1,1,Known_Family_Only
12504,1,0,1,Potential_Novel_Family
12506,0,1,1,Known_Family_Only
12507,1,0,1,Potential_Novel_Family
12508,1,0,1,Potential_Novel_Family
12511,1,0,1,Potential_Novel_Family
12512,0,1,1,Known_Family_Only
12513,1,0,1,Potential_Novel_Family
12514,0,1,1,Known_Family_Only
12515,1,0,1,Potential_Novel_Family
12531,1,0,1,Potential_Novel_Family
12517,1,0,1,Potential_Novel_Family
12519,1,0,1,Potential_Novel_Family
12522,1,0,1,Potential_Novel_Family
12523,1,0,1,Potential_Novel_Family
12524,0,1,1,Known_Family_Only
12525,1,0,1,Potential_Novel_Family
12526,1,0,1,Potential_Novel_Family
12528,0,1,1,Known_Family_Only
12529,0,1,1,Known_Family_Only
12516,1,0,1,Potential_Novel_Family
12583,1,0,1,Potential_Novel_Family
12584,1,0,1,Potential_Novel_Family
12585,1,0,1,Potential_Novel_Family
12586,0,1,1,Known_Family_Only
12587,1,0,1,Potential_Novel_Family
12588,1,0,1,Potential_Novel_Family
12590,1,0,1,Potential_Novel_Family
12591,0,1,1,Known_Family_Only
12592,0,1,1,Known_Family_Only
12558,1,0,1,Potential_Novel_Family
12594,1,0,1,Potential_Novel_Family
12595,1,0,1,Potential_Novel_Family
12596,0,1,1,Known_Family_Only
12597,0,1,1,Known_Family_Only
12598,1,0,1,Potential_Novel_Family
12599,1,0,1,Potential_Novel_Family
12600,0,1,1,Known_Family_Only
12603,1,0,1,Potential_Novel_Family
12604,0,1,1,Known_Family_Only
12593,1,0,1,Potential_Novel_Family
12559,0,1,1,Known_Family_Only
12560,0,1,1,Known_Family_Only
12561,1,0,1,Potential_Novel_Family
12562,1,0,1,Potential_Novel_Family
12563,1,0,1,Potential_Novel_Family
12564,0,1,1,Known_Family_Only
12565,1,0,1,Potential_Novel_Family
12567,0,1,1,Known_Family_Only
12568,0,1,1,Known_Family_Only
12582,0,1,1,Known_Family_Only
12570,0,1,1,Known_Family_Only
12571,1,0,1,Potential_Novel_Family
12572,0,1,1,Known_Family_Only
12573,0,1,1,Known_Family_Only
12574,1,0,1,Potential_Novel_Family
12575,1,0,1,Potential_Novel_Family
12579,1,0,1,Potential_Novel_Family
12580,1,0,1,Potential_Novel_Family
12581,1,0,1,Potential_Novel_Family
12569,0,1,1,Known_Family_Only
12802,0,1,1,Known_Family_Only
12803,0,1,1,Known_Family_Only
12804,1,0,1,Potential_Novel_Family
12805,1,0,1,Potential_Novel_Family
12806,0,1,1,Known_Family_Only
12807,0,1,1,Known_Family_Only
12808,1,0,1,Potential_Novel_Family
12809,0,1,1,Known_Family_Only
12810,1,0,1,Potential_Novel_Family
12694,1,0,1,Potential_Novel_Family
12812,0,1,1,Known_Family_Only
12813,1,0,1,Potential_Novel_Family
12814,0,1,1,Known_Family_Only
12815,1,0,1,Potential_Novel_Family
12816,1,0,1,Potential_Novel_Family
12818,0,1,1,Known_Family_Only
12819,1,0,1,Potential_Novel_Family
12820,1,0,1,Potential_Novel_Family
12821,1,0,1,Potential_Novel_Family
12811,1,0,1,Potential_Novel_Family
12782,1,0,1,Potential_Novel_Family
12783,1,0,1,Potential_Novel_Family
12784,1,0,1,Potential_Novel_Family
12785,1,0,1,Potential_Novel_Family
12786,1,0,1,Potential_Novel_Family
12787,1,0,1,Potential_Novel_Family
12788,1,0,1,Potential_Novel_Family
12789,0,1,1,Known_Family_Only
12790,1,0,1,Potential_Novel_Family
12801,0,1,1,Known_Family_Only
12792,0,1,1,Known_Family_Only
12793,1,0,1,Potential_Novel_Family
12794,1,0,1,Potential_Novel_Family
12795,0,1,1,Known_Family_Only
12796,1,0,1,Potential_Novel_Family
12797,0,1,1,Known_Family_Only
12798,0,1,1,Known_Family_Only
12799,1,0,1,Potential_Novel_Family
12800,1,0,1,Potential_Novel_Family
12791,0,1,1,Known_Family_Only
12838,1,0,1,Potential_Novel_Family
12839,1,0,1,Potential_Novel_Family
12840,1,0,1,Potential_Novel_Family
12841,0,1,1,Known_Family_Only
12843,1,0,1,Potential_Novel_Family
12844,1,0,1,Potential_Novel_Family
12845,0,1,1,Known_Family_Only
12846,1,0,1,Potential_Novel_Family
12847,0,1,1,Known_Family_Only
12822,1,0,1,Potential_Novel_Family
12850,0,1,1,Known_Family_Only
12851,0,1,1,Known_Family_Only
12852,1,0,1,Potential_Novel_Family
12853,1,0,1,Potential_Novel_Family
12854,1,0,1,Potential_Novel_Family
12855,1,0,1,Potential_Novel_Family
12856,0,1,1,Known_Family_Only
12857,1,0,1,Potential_Novel_Family
12858,0,1,1,Known_Family_Only
12849,0,1,1,Known_Family_Only
12823,1,0,1,Potential_Novel_Family
12824,0,1,1,Known_Family_Only
12825,0,1,1,Known_Family_Only
12827,1,0,1,Potential_Novel_Family
12828,1,0,1,Potential_Novel_Family
43,1,0,1,Potential_Novel_Family
44,0,1,1,Known_Family_Only
45,0,1,1,Known_Family_Only
46,1,0,1,Potential_Novel_Family
12837,1,0,1,Potential_Novel_Family
56,1,0,1,Potential_Novel_Family
58,1,0,1,Potential_Novel_Family
12829,1,0,1,Potential_Novel_Family
12830,1,0,1,Potential_Novel_Family
12831,1,0,1,Potential_Novel_Family
12832,1,0,1,Potential_Novel_Family
12833,1,0,1,Potential_Novel_Family
12834,0,1,1,Known_Family_Only
12835,1,0,1,Potential_Novel_Family
47,1,0,1,Potential_Novel_Family
12715,1,0,1,Potential_Novel_Family
12716,1,0,1,Potential_Novel_Family
12717,0,1,1,Known_Family_Only
12718,0,1,1,Known_Family_Only
12719,0,1,1,Known_Family_Only
12720,0,1,1,Known_Family_Only
12721,0,1,1,Known_Family_Only
12722,1,0,1,Potential_Novel_Family
12723,0,1,1,Known_Family_Only
12781,0,1,1,Known_Family_Only
12725,0,1,1,Known_Family_Only
12726,1,0,1,Potential_Novel_Family
12727,0,1,1,Known_Family_Only
12728,1,0,1,Potential_Novel_Family
12730,1,0,1,Potential_Novel_Family
12732,1,0,1,Potential_Novel_Family
12733,1,0,1,Potential_Novel_Family
12734,1,0,1,Potential_Novel_Family
12735,0,1,1,Known_Family_Only
12724,0,1,1,Known_Family_Only
12695,0,1,1,Known_Family_Only
12696,1,0,1,Potential_Novel_Family
12697,1,0,1,Potential_Novel_Family
12698,0,1,1,Known_Family_Only
12699,1,0,1,Potential_Novel_Family
12700,1,0,1,Potential_Novel_Family
12701,1,0,1,Potential_Novel_Family
12702,1,0,1,Potential_Novel_Family
12703,1,0,1,Potential_Novel_Family
12714,0,1,1,Known_Family_Only
12705,1,0,1,Potential_Novel_Family
12706,0,1,1,Known_Family_Only
12707,1,0,1,Potential_Novel_Family
12708,0,1,1,Known_Family_Only
12709,1,0,1,Potential_Novel_Family
12710,1,0,1,Potential_Novel_Family
12711,0,1,1,Known_Family_Only
12712,0,1,1,Known_Family_Only
12713,1,0,1,Potential_Novel_Family
12704,1,0,1,Potential_Novel_Family
12759,0,1,1,Known_Family_Only
12760,0,1,1,Known_Family_Only
12761,1,0,1,Potential_Novel_Family
12762,1,0,1,Potential_Novel_Family
12763,1,0,1,Potential_Novel_Family
12764,1,0,1,Potential_Novel_Family
12765,1,0,1,Potential_Novel_Family
12766,0,1,1,Known_Family_Only
12768,1,0,1,Potential_Novel_Family
12736,1,0,1,Potential_Novel_Family
12770,0,1,1,Known_Family_Only
12771,0,1,1,Known_Family_Only
12772,1,0,1,Potential_Novel_Family
12773,1,0,1,Potential_Novel_Family
12774,1,0,1,Potential_Novel_Family
12776,0,1,1,Known_Family_Only
12777,1,0,1,Potential_Novel_Family
12779,0,1,1,Known_Family_Only
12780,0,1,1,Known_Family_Only
12769,1,0,1,Potential_Novel_Family
12737,1,0,1,Potential_Novel_Family
12738,0,1,1,Known_Family_Only
12739,1,0,1,Potential_Novel_Family
12740,0,1,1,Known_Family_Only
12741,1,0,1,Potential_Novel_Family
12742,1,0,1,Potential_Novel_Family
12743,1,0,1,Potential_Novel_Family
12745,1,0,1,Potential_Novel_Family
12746,1,0,1,Potential_Novel_Family
12758,0,1,1,Known_Family_Only
12748,0,1,1,Known_Family_Only
12749,1,0,1,Potential_Novel_Family
12750,1,0,1,Potential_Novel_Family
12751,0,1,1,Known_Family_Only
12752,1,0,1,Potential_Novel_Family
12753,0,1,1,Known_Family_Only
12754,1,0,1,Potential_Novel_Family
12756,1,0,1,Potential_Novel_Family
12757,1,0,1,Potential_Novel_Family
12747,1,0,1,Potential_Novel_Family
12222,0,1,1,Known_Family_Only
12223,1,0,1,Potential_Novel_Family
12224,1,0,1,Potential_Novel_Family
12226,0,1,1,Known_Family_Only
12227,1,0,1,Potential_Novel_Family
12228,1,0,1,Potential_Novel_Family
12229,1,0,1,Potential_Novel_Family
12230,1,0,1,Potential_Novel_Family
12503,0,1,1,Known_Family_Only
12233,0,1,1,Known_Family_Only
12234,0,1,1,Known_Family_Only
12235,1,0,1,Potential_Novel_Family
12236,0,1,1,Known_Family_Only
12237,0,1,1,Known_Family_Only
12238,0,1,1,Known_Family_Only
12239,1,0,1,Potential_Novel_Family
12241,1,0,1,Potential_Novel_Family
12243,0,1,1,Known_Family_Only
12232,0,1,1,Known_Family_Only
12195,1,0,1,Potential_Novel_Family
12197,1,0,1,Potential_Novel_Family
12198,1,0,1,Potential_Novel_Family
12199,0,1,1,Known_Family_Only
12200,1,0,1,Potential_Novel_Family
12201,1,0,1,Potential_Novel_Family
12202,0,1,1,Known_Family_Only
12203,1,0,1,Potential_Novel_Family
12206,0,1,1,Known_Family_Only
12220,1,0,1,Potential_Novel_Family
12208,0,1,1,Known_Family_Only
12210,1,0,1,Potential_Novel_Family
12211,1,0,1,Potential_Novel_Family
12212,1,0,1,Potential_Novel_Family
12213,0,1,1,Known_Family_Only
12214,0,1,1,Known_Family_Only
12215,1,0,1,Potential_Novel_Family
12217,0,1,1,Known_Family_Only
12219,0,1,1,Known_Family_Only
12207,0,1,1,Known_Family_Only
12272,1,0,1,Potential_Novel_Family
12273,1,0,1,Potential_Novel_Family
12274,0,1,1,Known_Family_Only
12275,0,1,1,Known_Family_Only
12276,1,0,1,Potential_Novel_Family
12278,1,0,1,Potential_Novel_Family
12280,1,0,1,Potential_Novel_Family
12282,1,0,1,Potential_Novel_Family
12283,0,1,1,Known_Family_Only
12244,0,1,1,Known_Family_Only
12288,0,1,1,Known_Family_Only
12289,1,0,1,Potential_Novel_Family
12290,1,0,1,Potential_Novel_Family
12292,0,1,1,Known_Family_Only
12293,1,0,1,Potential_Novel_Family
12294,1,0,1,Potential_Novel_Family
12295,0,1,1,Known_Family_Only
12296,1,0,1,Potential_Novel_Family
12298,0,1,1,Known_Family_Only
12286,1,0,1,Potential_Novel_Family
12245,1,0,1,Potential_Novel_Family
12246,1,0,1,Potential_Novel_Family
12247,1,0,1,Potential_Novel_Family
12248,1,0,1,Potential_Novel_Family
12252,1,0,1,Potential_Novel_Family
12253,1,0,1,Potential_Novel_Family
12254,1,0,1,Potential_Novel_Family
12255,0,1,1,Known_Family_Only
12257,0,1,1,Known_Family_Only
12271,1,0,1,Potential_Novel_Family
12259,1,0,1,Potential_Novel_Family
12260,1,0,1,Potential_Novel_Family
12261,1,0,1,Potential_Novel_Family
12262,1,0,1,Potential_Novel_Family
12263,0,1,1,Known_Family_Only
12264,1,0,1,Potential_Novel_Family
12265,0,1,1,Known_Family_Only
12266,1,0,1,Potential_Novel_Family
12268,1,0,1,Potential_Novel_Family
12258,1,0,1,Potential_Novel_Family
12118,1,0,1,Potential_Novel_Family
12119,0,1,1,Known_Family_Only
12120,1,0,1,Potential_Novel_Family
12121,0,1,1,Known_Family_Only
12122,1,0,1,Potential_Novel_Family
12123,0,1,1,Known_Family_Only
12124,0,1,1,Known_Family_Only
12125,0,1,1,Known_Family_Only
12126,1,0,1,Potential_Novel_Family
12194,0,1,1,Known_Family_Only
12128,1,0,1,Potential_Novel_Family
12129,1,0,1,Potential_Novel_Family
12130,0,1,1,Known_Family_Only
12131,0,1,1,Known_Family_Only
12132,1,0,1,Potential_Novel_Family
12133,1,0,1,Potential_Novel_Family
12134,1,0,1,Potential_Novel_Family
12135,1,0,1,Potential_Novel_Family
12136,0,1,1,Known_Family_Only
12127,1,0,1,Potential_Novel_Family
12089,1,0,1,Potential_Novel_Family
12091,1,0,1,Potential_Novel_Family
12092,0,1,1,Known_Family_Only
12093,1,0,1,Potential_Novel_Family
12094,1,0,1,Potential_Novel_Family
12095,1,0,1,Potential_Novel_Family
12096,1,0,1,Potential_Novel_Family
12097,0,1,1,Known_Family_Only
12098,1,0,1,Potential_Novel_Family
12117,1,0,1,Potential_Novel_Family
12104,1,0,1,Potential_Novel_Family
12105,0,1,1,Known_Family_Only
12106,0,1,1,Known_Family_Only
12107,1,0,1,Potential_Novel_Family
12109,1,0,1,Potential_Novel_Family
12113,1,0,1,Potential_Novel_Family
12114,1,0,1,Potential_Novel_Family
12115,0,1,1,Known_Family_Only
12116,0,1,1,Known_Family_Only
12103,0,1,1,Known_Family_Only
12167,1,0,1,Potential_Novel_Family
12168,1,0,1,Potential_Novel_Family
12170,1,0,1,Potential_Novel_Family
12172,1,0,1,Potential_Novel_Family
12173,1,0,1,Potential_Novel_Family
12175,1,0,1,Potential_Novel_Family
12176,1,0,1,Potential_Novel_Family
12177,1,0,1,Potential_Novel_Family
12178,1,0,1,Potential_Novel_Family
12137,0,1,1,Known_Family_Only
12181,0,1,1,Known_Family_Only
12183,1,0,1,Potential_Novel_Family
12184,1,0,1,Potential_Novel_Family
12186,0,1,1,Known_Family_Only
12187,1,0,1,Potential_Novel_Family
12188,0,1,1,Known_Family_Only
12190,1,0,1,Potential_Novel_Family
12191,1,0,1,Potential_Novel_Family
12193,1,0,1,Potential_Novel_Family
12180,1,0,1,Potential_Novel_Family
12139,1,0,1,Potential_Novel_Family
12141,1,0,1,Potential_Novel_Family
12142,0,1,1,Known_Family_Only
12145,1,0,1,Potential_Novel_Family
12146,1,0,1,Potential_Novel_Family
12148,0,1,1,Known_Family_Only
12149,1,0,1,Potential_Novel_Family
12150,0,1,1,Known_Family_Only
12151,1,0,1,Potential_Novel_Family
12166,0,1,1,Known_Family_Only
12155,1,0,1,Potential_Novel_Family
12156,1,0,1,Potential_Novel_Family
12157,0,1,1,Known_Family_Only
12158,0,1,1,Known_Family_Only
12159,1,0,1,Potential_Novel_Family
12160,0,1,1,Known_Family_Only
12161,0,1,1,Known_Family_Only
12162,0,1,1,Known_Family_Only
12163,1,0,1,Potential_Novel_Family
12154,1,0,1,Potential_Novel_Family
12432,1,0,1,Potential_Novel_Family
12433,1,0,1,Potential_Novel_Family
12434,1,0,1,Potential_Novel_Family
12435,1,0,1,Potential_Novel_Family
12436,1,0,1,Potential_Novel_Family
12437,1,0,1,Potential_Novel_Family
12438,1,0,1,Potential_Novel_Family
12439,0,1,1,Known_Family_Only
12440,0,1,1,Known_Family_Only
12299,0,1,1,Known_Family_Only
12442,1,0,1,Potential_Novel_Family
12443,1,0,1,Potential_Novel_Family
12444,1,0,1,Potential_Novel_Family
12446,0,1,1,Known_Family_Only
12447,1,0,1,Potential_Novel_Family
12450,1,0,1,Potential_Novel_Family
12451,1,0,1,Potential_Novel_Family
12453,1,0,1,Potential_Novel_Family
12455,0,1,1,Known_Family_Only
12441,1,0,1,Potential_Novel_Family
12401,0,1,1,Known_Family_Only
12403,1,0,1,Potential_Novel_Family
12405,0,1,1,Known_Family_Only
12406,0,1,1,Known_Family_Only
12407,1,0,1,Potential_Novel_Family
12408,0,1,1,Known_Family_Only
12409,1,0,1,Potential_Novel_Family
12413,1,0,1,Potential_Novel_Family
12414,1,0,1,Potential_Novel_Family
12431,1,0,1,Potential_Novel_Family
12417,0,1,1,Known_Family_Only
12419,1,0,1,Potential_Novel_Family
12421,1,0,1,Potential_Novel_Family
12423,1,0,1,Potential_Novel_Family
12426,1,0,1,Potential_Novel_Family
12427,0,1,1,Known_Family_Only
12428,1,0,1,Potential_Novel_Family
12429,1,0,1,Potential_Novel_Family
12430,1,0,1,Potential_Novel_Family
12415,1,0,1,Potential_Novel_Family
12481,1,0,1,Potential_Novel_Family
12482,0,1,1,Known_Family_Only
12483,0,1,1,Known_Family_Only
12484,0,1,1,Known_Family_Only
12485,1,0,1,Potential_Novel_Family
12486,0,1,1,Known_Family_Only
12488,0,1,1,Known_Family_Only
12489,1,0,1,Potential_Novel_Family
12490,0,1,1,Known_Family_Only
12456,0,1,1,Known_Family_Only
12492,1,0,1,Potential_Novel_Family
12493,0,1,1,Known_Family_Only
12496,1,0,1,Potential_Novel_Family
12497,1,0,1,Potential_Novel_Family
12498,1,0,1,Potential_Novel_Family
12499,1,0,1,Potential_Novel_Family
12500,0,1,1,Known_Family_Only
12501,0,1,1,Known_Family_Only
12502,0,1,1,Known_Family_Only
12491,1,0,1,Potential_Novel_Family
12457,1,0,1,Potential_Novel_Family
12458,0,1,1,Known_Family_Only
12459,1,0,1,Potential_Novel_Family
12460,1,0,1,Potential_Novel_Family
12461,0,1,1,Known_Family_Only
12462,1,0,1,Potential_Novel_Family
12463,1,0,1,Potential_Novel_Family
12464,1,0,1,Potential_Novel_Family
12465,1,0,1,Potential_Novel_Family
12480,0,1,1,Known_Family_Only
12468,0,1,1,Known_Family_Only
12469,1,0,1,Potential_Novel_Family
12470,1,0,1,Potential_Novel_Family
12471,0,1,1,Known_Family_Only
12472,1,0,1,Potential_Novel_Family
12474,1,0,1,Potential_Novel_Family
12475,1,0,1,Potential_Novel_Family
12476,1,0,1,Potential_Novel_Family
12478,1,0,1,Potential_Novel_Family
12467,1,0,1,Potential_Novel_Family
12328,1,0,1,Potential_Novel_Family
12331,0,1,1,Known_Family_Only
12332,1,0,1,Potential_Novel_Family
12333,1,0,1,Potential_Novel_Family
12334,1,0,1,Potential_Novel_Family
12335,0,1,1,Known_Family_Only
12336,1,0,1,Potential_Novel_Family
12337,0,1,1,Known_Family_Only
12338,1,0,1,Potential_Novel_Family
12400,1,0,1,Potential_Novel_Family
12340,1,0,1,Potential_Novel_Family
12341,1,0,1,Potential_Novel_Family
12342,1,0,1,Potential_Novel_Family
12343,1,0,1,Potential_Novel_Family
12344,1,0,1,Potential_Novel_Family
12346,0,1,1,Known_Family_Only
12347,1,0,1,Potential_Novel_Family
12348,1,0,1,Potential_Novel_Family
12349,1,0,1,Potential_Novel_Family
12339,1,0,1,Potential_Novel_Family
12302,1,0,1,Potential_Novel_Family
12305,0,1,1,Known_Family_Only
12306,1,0,1,Potential_Novel_Family
12307,1,0,1,Potential_Novel_Family
12308,0,1,1,Known_Family_Only
12309,1,0,1,Potential_Novel_Family
12310,1,0,1,Potential_Novel_Family
12311,1,0,1,Potential_Novel_Family
12313,1,0,1,Potential_Novel_Family
12327,1,0,1,Potential_Novel_Family
12316,1,0,1,Potential_Novel_Family
12317,0,1,1,Known_Family_Only
12319,1,0,1,Potential_Novel_Family
12320,0,1,1,Known_Family_Only
12321,1,0,1,Potential_Novel_Family
12322,1,0,1,Potential_Novel_Family
12323,1,0,1,Potential_Novel_Family
12324,1,0,1,Potential_Novel_Family
12325,1,0,1,Potential_Novel_Family
12314,0,1,1,Known_Family_Only
12376,1,0,1,Potential_Novel_Family
12377,1,0,1,Potential_Novel_Family
12378,1,0,1,Potential_Novel_Family
12379,0,1,1,Known_Family_Only
12380,0,1,1,Known_Family_Only
12381,0,1,1,Known_Family_Only
12382,0,1,1,Known_Family_Only
12383,1,0,1,Potential_Novel_Family
12384,1,0,1,Potential_Novel_Family
12351,1,0,1,Potential_Novel_Family
12387,0,1,1,Known_Family_Only
12389,1,0,1,Potential_Novel_Family
12390,1,0,1,Potential_Novel_Family
12392,1,0,1,Potential_Novel_Family
12393,0,1,1,Known_Family_Only
12394,1,0,1,Potential_Novel_Family
12395,1,0,1,Potential_Novel_Family
12397,1,0,1,Potential_Novel_Family
12398,1,0,1,Potential_Novel_Family
12385,1,0,1,Potential_Novel_Family
12352,1,0,1,Potential_Novel_Family
12354,0,1,1,Known_Family_Only
12355,0,1,1,Known_Family_Only
12356,0,1,1,Known_Family_Only
12357,1,0,1,Potential_Novel_Family
12359,0,1,1,Known_Family_Only
12360,1,0,1,Potential_Novel_Family
12361,1,0,1,Potential_Novel_Family
12362,1,0,1,Potential_Novel_Family
12375,0,1,1,Known_Family_Only
12365,1,0,1,Potential_Novel_Family
12366,0,1,1,Known_Family_Only
12367,1,0,1,Potential_Novel_Family
12368,0,1,1,Known_Family_Only
12369,1,0,1,Potential_Novel_Family
12370,1,0,1,Potential_Novel_Family
12371,1,0,1,Potential_Novel_Family
12372,0,1,1,Known_Family_Only
12373,1,0,1,Potential_Novel_Family
12363,1,0,1,Potential_Novel_Family
10191,1,0,1,Potential_Novel_Family
10192,0,1,1,Known_Family_Only
10193,1,0,1,Potential_Novel_Family
10194,1,0,1,Potential_Novel_Family
10195,1,0,1,Potential_Novel_Family
10197,0,1,1,Known_Family_Only
10198,1,0,1,Potential_Novel_Family
10200,1,0,1,Potential_Novel_Family
11259,1,0,1,Potential_Novel_Family
10202,0,1,1,Known_Family_Only
10203,0,1,1,Known_Family_Only
10204,1,0,1,Potential_Novel_Family
10205,1,0,1,Potential_Novel_Family
10206,1,0,1,Potential_Novel_Family
10207,0,1,1,Known_Family_Only
10208,0,1,1,Known_Family_Only
10209,0,1,1,Known_Family_Only
10210,0,1,1,Known_Family_Only
10201,1,0,1,Potential_Novel_Family
10165,0,1,1,Known_Family_Only
10167,1,0,1,Potential_Novel_Family
10168,1,0,1,Potential_Novel_Family
10169,1,0,1,Potential_Novel_Family
10170,1,0,1,Potential_Novel_Family
10171,0,1,1,Known_Family_Only
10172,1,0,1,Potential_Novel_Family
10173,1,0,1,Potential_Novel_Family
10174,1,0,1,Potential_Novel_Family
10190,0,1,1,Known_Family_Only
