gene_name,multi_label,binary_label,binary_confidence,file_name,batch_idx
JAFGDV010000017.1_22,other,defense,0.9971584,GB_GCA_016931955.1_protein_labels.pkl,34
JAFGDV010000004.1_24,other,defense,0.9985435,GB_GCA_016931955.1_protein_labels.pkl,37
JAFGDV010000021.1_2,other,defense,0.99865484,GB_GCA_016931955.1_protein_labels.pkl,39
JAFGDV010000023.1_33,other,defense,0.99079496,GB_GCA_016931955.1_protein_labels.pkl,46
NZ_JAANTH010000001.1_69,other,defense,0.9981166,RS_GCF_011734195.1_protein_labels.pkl,2
NZ_JAANTH010000001.1_381,other,defense,0.99501204,RS_GCF_011734195.1_protein_labels.pkl,11
NZ_JAANTH010000001.1_456,other,defense,0.9900058,RS_GCF_011734195.1_protein_labels.pkl,14
NZ_JAANTH010000001.1_739,other,defense,0.9978514,RS_GCF_011734195.1_protein_labels.pkl,23
NZ_JAANTH010000001.1_1116,other,defense,0.99163985,RS_GCF_011734195.1_protein_labels.pkl,34
NZ_JAANTH010000001.1_1319,other,defense,0.99870753,RS_GCF_011734195.1_protein_labels.pkl,41
NZ_JAANTH010000001.1_1516,other,defense,0.99780315,RS_GCF_011734195.1_protein_labels.pkl,47
NZ_JAANTH010000002.1_472,other,defense,0.99914896,RS_GCF_011734195.1_protein_labels.pkl,66
NZ_JAANTH010000002.1_741,other,defense,0.9920725,RS_GCF_011734195.1_protein_labels.pkl,75
NZ_JAANTH010000002.1_951,other,defense,0.9907697,RS_GCF_011734195.1_protein_labels.pkl,81
JAJISK010000007.1_14,other,defense,0.9984742,GB_GCA_022848785.1_protein_labels.pkl,25
DAXZ01000003.1_15,other,defense,0.99984324,GB_GCA_002506665.1_protein_labels.pkl,15
DAXZ01000053.1_17,other,defense,0.99936956,GB_GCA_002506665.1_protein_labels.pkl,23
DAXZ01000035.1_4,other,defense,0.9958455,GB_GCA_002506665.1_protein_labels.pkl,43
DAXZ01000040.1_34,other,defense,0.993632,GB_GCA_002506665.1_protein_labels.pkl,48
JALZOS010000165.1_7,other,defense,0.99430484,GB_GCA_030913755.1_protein_labels.pkl,7
JALZOS010000290.1_1,other,defense,0.9964561,GB_GCA_030913755.1_protein_labels.pkl,9
JALZOS010000225.1_4,other,defense,0.9913278,GB_GCA_030913755.1_protein_labels.pkl,12
JALZOS010000154.1_4,other,defense,0.99908626,GB_GCA_030913755.1_protein_labels.pkl,50
JALZOS010000232.1_1,other,defense,0.99866116,GB_GCA_030913755.1_protein_labels.pkl,61
JALZOS010000252.1_4,other,defense,0.99995804,GB_GCA_030913755.1_protein_labels.pkl,66
JALZOS010000314.1_5,other,defense,0.9996644,GB_GCA_030913755.1_protein_labels.pkl,71
JALZOS010000336.1_3,other,defense,0.99524313,GB_GCA_030913755.1_protein_labels.pkl,89
NZ_FNFE01000001.1_322,other,defense,0.9940679,RS_GCF_900100335.1_protein_labels.pkl,12
NZ_FNFE01000001.1_503,other,defense,0.99154365,RS_GCF_900100335.1_protein_labels.pkl,18
NZ_FNFE01000001.1_728,other,defense,0.9966633,RS_GCF_900100335.1_protein_labels.pkl,25
NZ_FNFE01000001.1_831,other,defense,0.99653184,RS_GCF_900100335.1_protein_labels.pkl,28
NZ_FNFE01000001.1_1166,other,defense,0.99946004,RS_GCF_900100335.1_protein_labels.pkl,38
NZ_FNFE01000002.1_789,other,defense,0.9932253,RS_GCF_900100335.1_protein_labels.pkl,66
NZ_FNFE01000003.1_62,other,defense,0.99963355,RS_GCF_900100335.1_protein_labels.pkl,70
NZ_FNFE01000003.1_328,other,defense,0.99465925,RS_GCF_900100335.1_protein_labels.pkl,78
NZ_FNFE01000009.1_171,other,defense,0.9960108,RS_GCF_900100335.1_protein_labels.pkl,123
NZ_FNFE01000004.1_263,other,defense,0.9917801,RS_GCF_900100335.1_protein_labels.pkl,131
JAKLZG010000047.1_8,other,defense,0.99612445,GB_GCA_024256165.1_protein_labels.pkl,1
JAKLZG010000034.1_8,other,defense,0.9943046,GB_GCA_024256165.1_protein_labels.pkl,9
JAKLZG010000024.1_19,other,defense,0.99341327,GB_GCA_024256165.1_protein_labels.pkl,10
JAKLZG010000049.1_4,other,defense,0.99871325,GB_GCA_024256165.1_protein_labels.pkl,11
JAKLZG010000015.1_14,other,defense,0.99760723,GB_GCA_024256165.1_protein_labels.pkl,14
JAKLZG010000012.1_2,other,defense,0.9943223,GB_GCA_024256165.1_protein_labels.pkl,30
JAKLZG010000012.1_12,other,defense,0.9955141,GB_GCA_024256165.1_protein_labels.pkl,31
JAKLZG010000059.1_8,other,defense,0.9951615,GB_GCA_024256165.1_protein_labels.pkl,32
JABIDC010000009.1_94,other,defense,0.9918297,GB_GCA_018651925.1_protein_labels.pkl,10
JABIDC010000004.1_108,other,defense,0.9953935,GB_GCA_018651925.1_protein_labels.pkl,16
NZ_AOLN01000001.1_346,other,defense,0.991085,RS_GCF_000337815.1_protein_labels.pkl,10
NZ_AOLN01000009.1_7,other,defense,0.990833,RS_GCF_000337815.1_protein_labels.pkl,35
NZ_AOLN01000010.1_59,other,defense,0.9907319,RS_GCF_000337815.1_protein_labels.pkl,38
NZ_AOLN01000011.1_546,other,defense,0.996942,RS_GCF_000337815.1_protein_labels.pkl,60
NZ_AOLN01000013.1_54,other,defense,0.99914753,RS_GCF_000337815.1_protein_labels.pkl,65
NZ_AOLN01000013.1_171,other,defense,0.99019074,RS_GCF_000337815.1_protein_labels.pkl,69
NZ_AOLN01000017.1_8,other,defense,0.9970042,RS_GCF_000337815.1_protein_labels.pkl,76
NZ_AOLN01000017.1_69,other,defense,0.99824893,RS_GCF_000337815.1_protein_labels.pkl,78
NZ_AOLN01000018.1_25,other,defense,0.9915331,RS_GCF_000337815.1_protein_labels.pkl,81
NZ_AOLN01000018.1_208,other,defense,0.9966959,RS_GCF_000337815.1_protein_labels.pkl,87
NZ_AOLN01000018.1_446,other,defense,0.9935468,RS_GCF_000337815.1_protein_labels.pkl,94
CP066684.1_76,other,defense,0.9938391,GB_GCA_016432325.1_protein_labels.pkl,2
CP066684.1_407,other,defense,0.99110425,GB_GCA_016432325.1_protein_labels.pkl,12
CP066684.1_577,other,defense,0.99350053,GB_GCA_016432325.1_protein_labels.pkl,18
JAJHRM010000007.1_32,other,defense,0.99020827,GB_GCA_020832965.1_protein_labels.pkl,21
JAJHRM010000113.1_2,other,defense,0.9932749,GB_GCA_020832965.1_protein_labels.pkl,32
JAJHRM010000117.1_3,other,defense,0.99242604,GB_GCA_020832965.1_protein_labels.pkl,34
JAJHRM010000133.1_6,other,defense,0.99140865,GB_GCA_020832965.1_protein_labels.pkl,43
JAJHRM010000182.1_9,other,defense,0.9977563,GB_GCA_020832965.1_protein_labels.pkl,61
JAJHRM010000214.1_1,other,defense,0.9913947,GB_GCA_020832965.1_protein_labels.pkl,67
JAJHRM010000288.1_1,other,defense,0.99795425,GB_GCA_020832965.1_protein_labels.pkl,86
JAJHRM010000005.1_7,other,defense,0.9921665,GB_GCA_020832965.1_protein_labels.pkl,106
JAAEEL010000011.1_2,other,defense,0.9984365,GB_GCA_013415795.1_protein_labels.pkl,12
JAAEEL010000085.1_3,other,defense,0.9967907,GB_GCA_013415795.1_protein_labels.pkl,25
JAAEEL010000017.1_23,other,defense,0.99667645,GB_GCA_013415795.1_protein_labels.pkl,27
JAAEEL010000028.1_2,other,defense,0.9943955,GB_GCA_013415795.1_protein_labels.pkl,34
JAFMAA010000019.1_4,other,defense,0.99899083,GB_GCA_029785235.1_protein_labels.pkl,8
JAFMAA010000025.1_7,other,defense,0.99006176,GB_GCA_029785235.1_protein_labels.pkl,22
JAFMAA010000002.1_202,other,defense,0.9946655,GB_GCA_029785235.1_protein_labels.pkl,30
JAFMAA010000007.1_23,other,defense,0.99445444,GB_GCA_029785235.1_protein_labels.pkl,63
JAJHRJ010000073.1_1,other,defense,0.9948685,GB_GCA_020832865.1_protein_labels.pkl,0
JAJHRJ010000006.1_2,other,defense,0.99807596,GB_GCA_020832865.1_protein_labels.pkl,18
NZ_CP100762.1_540,other,defense,0.9969073,RS_GCF_024296665.1_protein_labels.pkl,16
NZ_CP100762.1_1338,other,defense,0.99930525,RS_GCF_024296665.1_protein_labels.pkl,41
NZ_CP100762.1_1632,other,defense,0.9939697,RS_GCF_024296665.1_protein_labels.pkl,50
NZ_CP100762.1_1907,other,defense,0.9925678,RS_GCF_024296665.1_protein_labels.pkl,59
NZ_CP100762.1_2654,other,defense,0.9941116,RS_GCF_024296665.1_protein_labels.pkl,82
NZ_CP100762.1_2876,other,defense,0.9921307,RS_GCF_024296665.1_protein_labels.pkl,89
NZ_CP100762.1_3660,other,defense,0.9990545,RS_GCF_024296665.1_protein_labels.pkl,114
NZCQ01000021.1_1,other,defense,0.99143445,GB_GCA_002688335.1_protein_labels.pkl,14
NZCQ01000023.1_4,other,defense,0.9996338,GB_GCA_002688335.1_protein_labels.pkl,15
NZCQ01000068.1_11,other,defense,0.9988759,GB_GCA_002688335.1_protein_labels.pkl,37
JAJRBK010000018.1_10,other,defense,0.99202955,GB_GCA_028679495.1_protein_labels.pkl,10
JAJRBK010000194.1_3,other,defense,0.99817073,GB_GCA_028679495.1_protein_labels.pkl,23
JAQCNI010000001.1_4,other,defense,0.9933514,GB_GCA_028275105.1_protein_labels.pkl,1
JAQCNI010000023.1_3,other,defense,0.9992762,GB_GCA_028275105.1_protein_labels.pkl,4
JAQCNI010000043.1_35,other,defense,0.9926974,GB_GCA_028275105.1_protein_labels.pkl,7
JAQCNI010000063.1_10,other,defense,0.99744284,GB_GCA_028275105.1_protein_labels.pkl,15
JAQCNI010000099.1_1,other,defense,0.994592,GB_GCA_028275105.1_protein_labels.pkl,20
JAQCNI010000008.1_12,other,defense,0.9964886,GB_GCA_028275105.1_protein_labels.pkl,28
JAQCNI010000155.1_5,other,defense,0.99082434,GB_GCA_028275105.1_protein_labels.pkl,39
JAQCNI010000002.1_27,other,defense,0.99625385,GB_GCA_028275105.1_protein_labels.pkl,72
JAQCNI010000107.1_19,other,defense,0.99330115,GB_GCA_028275105.1_protein_labels.pkl,79
JAGVXY010000012.1_37,other,defense,0.995,GB_GCA_018303545.1_protein_labels.pkl,18
JAGVXY010000016.1_19,other,defense,0.99085355,GB_GCA_018303545.1_protein_labels.pkl,23
JAJYDZ010000033.1_4,other,defense,0.99475205,GB_GCA_021790415.1_protein_labels.pkl,4
JAJYDZ010000139.1_7,other,defense,0.9917739,GB_GCA_021790415.1_protein_labels.pkl,31
JAJYDZ010000170.1_5,other,defense,0.9952384,GB_GCA_021790415.1_protein_labels.pkl,37
JAJYDZ010000227.1_1,other,defense,0.99157786,GB_GCA_021790415.1_protein_labels.pkl,46
JAJYDZ010000264.1_1,other,defense,0.9971699,GB_GCA_021790415.1_protein_labels.pkl,52
JAJYDZ010000019.1_15,other,defense,0.9971927,GB_GCA_021790415.1_protein_labels.pkl,84
SICV01000001.1_90,other,defense,0.9956008,GB_GCA_009694725.1_protein_labels.pkl,2
SICV01000001.1_143,other,defense,0.99912804,GB_GCA_009694725.1_protein_labels.pkl,4
SICV01000004.1_55,other,defense,0.99385935,GB_GCA_009694725.1_protein_labels.pkl,19
NZ_SNUS01000001.1_491,other,defense,0.99884474,RS_GCF_012027635.1_protein_labels.pkl,15
NZ_SNUS01000001.1_1189,other,defense,0.9976101,RS_GCF_012027635.1_protein_labels.pkl,37
NZ_SNUS01000001.1_1443,other,defense,0.99035186,RS_GCF_012027635.1_protein_labels.pkl,45
NZ_SNUS01000001.1_1653,other,defense,0.9960983,RS_GCF_012027635.1_protein_labels.pkl,51
JAPLZQ010000014.1_4,other,defense,0.9992899,GB_GCA_026394965.1_protein_labels.pkl,11
JAPLZQ010000008.1_13,other,defense,0.99243635,GB_GCA_026394965.1_protein_labels.pkl,15
JAPLZQ010000056.1_3,other,defense,0.9991666,GB_GCA_026394965.1_protein_labels.pkl,19
JAPLZQ010000017.1_9,other,defense,0.9967424,GB_GCA_026394965.1_protein_labels.pkl,26
JAPLZQ010000093.1_5,other,defense,0.99383104,GB_GCA_026394965.1_protein_labels.pkl,27
JAPLZQ010000018.1_3,other,defense,0.9992705,GB_GCA_026394965.1_protein_labels.pkl,29
JAPLZQ010000103.1_3,other,defense,0.9980432,GB_GCA_026394965.1_protein_labels.pkl,31
JAQVVW010000246.1_1,other,defense,0.9908721,GB_GCA_028698765.1_protein_labels.pkl,9
JAQVVW010000035.1_6,other,defense,0.9999553,GB_GCA_028698765.1_protein_labels.pkl,32
JAQVVW010000038.1_6,other,defense,0.9996245,GB_GCA_028698765.1_protein_labels.pkl,33
JAQVVW010000042.1_3,other,defense,0.99361163,GB_GCA_028698765.1_protein_labels.pkl,34
JAQVVW010000196.1_2,other,defense,0.99631613,GB_GCA_028698765.1_protein_labels.pkl,67
QIGD01000019.1_11,other,defense,0.99232846,GB_GCA_003229935.1_protein_labels.pkl,15
JALWRZ010000002.1_18,other,defense,0.99608326,GB_GCA_026993785.1_protein_labels.pkl,4
JALWRZ010000010.1_188,other,defense,0.9968683,GB_GCA_026993785.1_protein_labels.pkl,35
JALWRZ010000011.1_13,other,defense,0.9948036,GB_GCA_026993785.1_protein_labels.pkl,44
JAGVYN010000009.1_2,other,defense,0.998616,GB_GCA_018303265.1_protein_labels.pkl,5
JAGVYN010000031.1_7,other,defense,0.9960937,GB_GCA_018303265.1_protein_labels.pkl,12
JAGVYN010000022.1_17,other,defense,0.9974636,GB_GCA_018303265.1_protein_labels.pkl,31
NZ_JANHAW010000001.1_184,other,defense,0.99089617,RS_GCF_024464595.1_protein_labels.pkl,5
NZ_JANHAW010000001.1_225,other,defense,0.9964535,RS_GCF_024464595.1_protein_labels.pkl,7
NZ_JANHAW010000001.1_761,other,defense,0.9996506,RS_GCF_024464595.1_protein_labels.pkl,23
NZ_JANHAW010000001.1_1138,other,defense,0.9971214,RS_GCF_024464595.1_protein_labels.pkl,35
NZ_JANHAW010000001.1_1247,other,defense,0.9952543,RS_GCF_024464595.1_protein_labels.pkl,38
NZ_JANHAW010000002.1_671,other,defense,0.99428636,RS_GCF_024464595.1_protein_labels.pkl,68
NZ_JANHAW010000002.1_723,other,defense,0.99243027,RS_GCF_024464595.1_protein_labels.pkl,69
JAUXTV010000006.1_2,other,defense,0.9979247,GB_GCA_030679025.1_protein_labels.pkl,6
JAUXTV010000118.1_2,other,defense,0.99298614,GB_GCA_030679025.1_protein_labels.pkl,8
JAUXTV010000200.1_1,other,defense,0.9972562,GB_GCA_030679025.1_protein_labels.pkl,9
JAUXTV010000225.1_3,other,defense,0.996696,GB_GCA_030679025.1_protein_labels.pkl,22
JAUXTV010000222.1_2,other,defense,0.99555016,GB_GCA_030679025.1_protein_labels.pkl,34
JAADDE010000049.1_17,other,defense,0.9944336,GB_GCA_013154085.1_protein_labels.pkl,41
WJJK01000141.1_61,other,defense,0.99614525,GB_GCA_014729705.1_protein_labels.pkl,18
WJJK01000023.1_1,other,defense,0.99727553,GB_GCA_014729705.1_protein_labels.pkl,47
WJJK01000306.1_1,other,defense,0.99377054,GB_GCA_014729705.1_protein_labels.pkl,58
WJJK01000326.1_1,other,defense,0.9988933,GB_GCA_014729705.1_protein_labels.pkl,64
WJJK01000354.1_6,other,defense,0.9939231,GB_GCA_014729705.1_protein_labels.pkl,69
WJJK01000008.1_1,other,defense,0.9987791,GB_GCA_014729705.1_protein_labels.pkl,82
WJJK01000070.1_2,other,defense,0.99545825,GB_GCA_014729705.1_protein_labels.pkl,92
NZ_NHOA01000110.1_28,other,defense,0.9925662,RS_GCF_002727125.1_protein_labels.pkl,19
NZ_NHOA01000139.1_71,other,defense,0.99848324,RS_GCF_002727125.1_protein_labels.pkl,32
NZ_NHOA01000071.1_7,other,defense,0.99603385,RS_GCF_002727125.1_protein_labels.pkl,58
NZ_NHOA01000099.1_4,other,defense,0.9918201,RS_GCF_002727125.1_protein_labels.pkl,64
NZ_NHOA01000008.1_48,other,defense,0.9987758,RS_GCF_002727125.1_protein_labels.pkl,72
NZ_NHOA01000003.1_34,other,defense,0.99152875,RS_GCF_002727125.1_protein_labels.pkl,76
NZ_NHOA01000082.1_19,other,defense,0.9991492,RS_GCF_002727125.1_protein_labels.pkl,84
NZ_NHOA01000157.1_5,other,defense,0.99229515,RS_GCF_002727125.1_protein_labels.pkl,96
JALWZW010000023.1_2,other,defense,0.99757046,GB_GCA_026992595.1_protein_labels.pkl,6
NZ_HG315690.1_56,other,defense,0.99727964,RS_GCF_000455345.1_protein_labels.pkl,1
NZ_HG315690.1_190,other,defense,0.99587834,RS_GCF_000455345.1_protein_labels.pkl,5
NZ_HG315690.1_244,other,defense,0.9959835,RS_GCF_000455345.1_protein_labels.pkl,7
NZ_HG315690.1_851,other,defense,0.9981304,RS_GCF_000455345.1_protein_labels.pkl,26
NZ_HG315690.1_896,other,defense,0.9939546,RS_GCF_000455345.1_protein_labels.pkl,27
NZ_HG315690.1_1368,other,defense,0.99170023,RS_GCF_000455345.1_protein_labels.pkl,42
NZ_HG315690.1_1457,other,defense,0.99453694,RS_GCF_000455345.1_protein_labels.pkl,45
NZ_HG315690.1_1528,other,defense,0.9983438,RS_GCF_000455345.1_protein_labels.pkl,47
NZ_HG315690.1_1923,other,defense,0.9961643,RS_GCF_000455345.1_protein_labels.pkl,60
NZ_HG315690.1_2011,other,defense,0.9954228,RS_GCF_000455345.1_protein_labels.pkl,62
NZ_HG315690.1_2028,other,defense,0.9903957,RS_GCF_000455345.1_protein_labels.pkl,63
NZ_HG315690.1_2405,other,defense,0.994499,RS_GCF_000455345.1_protein_labels.pkl,75
NZ_HG315690.1_2713,other,defense,0.9991473,RS_GCF_000455345.1_protein_labels.pkl,84
NZ_JAGGKD010000001.1_26,other,defense,0.99919695,RS_GCF_017873415.1_protein_labels.pkl,0
NZ_JAGGKD010000001.1_42,other,defense,0.99984586,RS_GCF_017873415.1_protein_labels.pkl,1
NZ_JAGGKD010000003.1_35,other,defense,0.99842983,RS_GCF_017873415.1_protein_labels.pkl,25
NZ_JAGGKD010000003.1_160,other,defense,0.99700975,RS_GCF_017873415.1_protein_labels.pkl,29
NZ_JAGGKD010000006.1_122,other,defense,0.99858654,RS_GCF_017873415.1_protein_labels.pkl,55
JAHFCV010000219.1_2,other,defense,0.99698764,GB_GCA_023249275.1_protein_labels.pkl,5
JAHFCV010000125.1_9,other,defense,0.9914746,GB_GCA_023249275.1_protein_labels.pkl,8
JAHFCV010000130.1_6,other,defense,0.99767035,GB_GCA_023249275.1_protein_labels.pkl,15
JAHFCV010000010.1_19,other,defense,0.9996513,GB_GCA_023249275.1_protein_labels.pkl,19
JAHFCV010000019.1_19,other,defense,0.9964947,GB_GCA_023249275.1_protein_labels.pkl,33
JAHFCV010000020.1_6,other,defense,0.9959837,GB_GCA_023249275.1_protein_labels.pkl,34
JAHFCV010000042.1_2,other,defense,0.99808925,GB_GCA_023249275.1_protein_labels.pkl,49
JAHFCV010000069.1_7,other,defense,0.99870265,GB_GCA_023249275.1_protein_labels.pkl,65
JAHFCV010000001.1_17,other,defense,0.9980398,GB_GCA_023249275.1_protein_labels.pkl,68
JAHFCV010000079.1_10,other,defense,0.9980628,GB_GCA_023249275.1_protein_labels.pkl,70
NZ_JANZXN010000015.1_27,other,defense,0.991872,RS_GCF_025629245.1_protein_labels.pkl,6
NZ_JANZXN010000015.1_45,other,defense,0.99252325,RS_GCF_025629245.1_protein_labels.pkl,7
NZ_JANZXN010000015.1_188,other,defense,0.9915406,RS_GCF_025629245.1_protein_labels.pkl,11
NZ_JANZXN010000015.1_240,other,defense,0.99818295,RS_GCF_025629245.1_protein_labels.pkl,13
NZ_JANZXN010000015.1_299,other,defense,0.9940224,RS_GCF_025629245.1_protein_labels.pkl,15
NZ_JANZXN010000015.1_356,other,defense,0.99091595,RS_GCF_025629245.1_protein_labels.pkl,17
NZ_JANZXN010000022.1_42,other,defense,0.99876726,RS_GCF_025629245.1_protein_labels.pkl,40
NZ_JANZXN010000036.1_1,other,defense,0.9906598,RS_GCF_025629245.1_protein_labels.pkl,70
NZ_JANZXN010000004.1_35,other,defense,0.99649507,RS_GCF_025629245.1_protein_labels.pkl,71
NZ_JANZXN010000043.1_1,other,defense,0.997009,RS_GCF_025629245.1_protein_labels.pkl,76
NZ_JANZXN010000006.1_78,other,defense,0.9973617,RS_GCF_025629245.1_protein_labels.pkl,97
NZ_JANZXN010000007.1_42,other,defense,0.99021786,RS_GCF_025629245.1_protein_labels.pkl,107
JAQTMJ010000009.1_5,other,defense,0.9906391,GB_GCA_028714395.1_protein_labels.pkl,4
JAQTMJ010000012.1_1,other,defense,0.99367577,GB_GCA_028714395.1_protein_labels.pkl,5
JAQTMJ010000082.1_2,other,defense,0.9975668,GB_GCA_028714395.1_protein_labels.pkl,22
JAFRCZ010000092.1_3,other,defense,0.99907696,GB_GCA_017404125.1_protein_labels.pkl,1
JAFRCZ010000101.1_2,other,defense,0.9920913,GB_GCA_017404125.1_protein_labels.pkl,2
JAFRCZ010000143.1_10,other,defense,0.997347,GB_GCA_017404125.1_protein_labels.pkl,8
JAFRCZ010000190.1_3,other,defense,0.9979164,GB_GCA_017404125.1_protein_labels.pkl,16
JAFRCZ010000200.1_4,other,defense,0.9949222,GB_GCA_017404125.1_protein_labels.pkl,18
JAFRCZ010000205.1_3,other,defense,0.99772805,GB_GCA_017404125.1_protein_labels.pkl,20
JAFRCZ010000021.1_1,other,defense,0.9957398,GB_GCA_017404125.1_protein_labels.pkl,24
JAFRCZ010000247.1_3,other,defense,0.9938285,GB_GCA_017404125.1_protein_labels.pkl,26
JAFRCZ010000004.1_1,other,defense,0.999519,GB_GCA_017404125.1_protein_labels.pkl,35
JAGGZX010000077.1_5,other,defense,0.995867,GB_GCA_021161785.1_protein_labels.pkl,1
JAGGZX010000053.1_2,other,defense,0.9999653,GB_GCA_021161785.1_protein_labels.pkl,7
JAGGZX010000042.1_3,other,defense,0.9978344,GB_GCA_021161785.1_protein_labels.pkl,10
JAGGZX010000032.1_2,other,defense,0.9978383,GB_GCA_021161785.1_protein_labels.pkl,21
JAITOF010000069.1_3,other,defense,0.9958074,GB_GCA_031290095.1_protein_labels.pkl,3
JAITOF010000061.1_2,other,defense,0.99633336,GB_GCA_031290095.1_protein_labels.pkl,6
JAITOF010000068.1_6,other,defense,0.9972088,GB_GCA_031290095.1_protein_labels.pkl,11
JAITOF010000064.1_11,other,defense,0.99792945,GB_GCA_031290095.1_protein_labels.pkl,12
JAITOF010000067.1_13,other,defense,0.9977367,GB_GCA_031290095.1_protein_labels.pkl,21
JAITOF010000063.1_15,other,defense,0.9991684,GB_GCA_031290095.1_protein_labels.pkl,49
JAEOSY010000335.1_9,other,defense,0.99759173,GB_GCA_016840125.1_protein_labels.pkl,88
JAEOSY010000394.1_51,other,defense,0.99869305,GB_GCA_016840125.1_protein_labels.pkl,112
JAEOSY010000397.1_46,other,defense,0.9981446,GB_GCA_016840125.1_protein_labels.pkl,114
JAEOSY010000435.1_24,other,defense,0.9991598,GB_GCA_016840125.1_protein_labels.pkl,130
JAEOSY010000437.1_2,other,defense,0.9988526,GB_GCA_016840125.1_protein_labels.pkl,131
JAEOSY010000458.1_1,other,defense,0.99932075,GB_GCA_016840125.1_protein_labels.pkl,136
JAEOSY010000463.1_10,other,defense,0.99918014,GB_GCA_016840125.1_protein_labels.pkl,138
JAEOSY010000489.1_7,other,defense,0.9966388,GB_GCA_016840125.1_protein_labels.pkl,148
JAEOSY010000524.1_2,other,defense,0.99947506,GB_GCA_016840125.1_protein_labels.pkl,158
JAEOSY010000599.1_18,other,defense,0.99170494,GB_GCA_016840125.1_protein_labels.pkl,184
JAEOSY010000657.1_2,other,defense,0.9951558,GB_GCA_016840125.1_protein_labels.pkl,205
JAEOSY010000082.1_15,other,defense,0.9960665,GB_GCA_016840125.1_protein_labels.pkl,214
JAUWOE010000066.1_12,other,defense,0.9985299,GB_GCA_030612265.1_protein_labels.pkl,66
JALDAH010000005.1_14,other,defense,0.9902172,GB_GCA_022729275.1_protein_labels.pkl,9
JAUWJS010000171.1_1,other,defense,0.9946308,GB_GCA_030607575.1_protein_labels.pkl,4
JAUWJS010000018.1_6,other,defense,0.9945129,GB_GCA_030607575.1_protein_labels.pkl,14
JAUWJS010000005.1_29,other,defense,0.99362963,GB_GCA_030607575.1_protein_labels.pkl,21
JAUWJS010000003.1_2,other,defense,0.9901175,GB_GCA_030607575.1_protein_labels.pkl,34
JAUWJS010000026.1_12,other,defense,0.9991986,GB_GCA_030607575.1_protein_labels.pkl,52
JAUWJS010000030.1_1,other,defense,0.9926924,GB_GCA_030607575.1_protein_labels.pkl,57
JAUWJS010000038.1_5,other,defense,0.99454015,GB_GCA_030607575.1_protein_labels.pkl,69
JAGHBJ010000014.1_10,other,defense,0.9987921,GB_GCA_021161045.1_protein_labels.pkl,3
JAGHBJ010000027.1_2,other,defense,0.99668044,GB_GCA_021161045.1_protein_labels.pkl,12
JAGHBJ010000030.1_2,other,defense,0.9989768,GB_GCA_021161045.1_protein_labels.pkl,17
DACV01000002.1_101,other,defense,0.9936799,GB_GCA_002494885.1_protein_labels.pkl,16
DACV01000009.1_23,other,defense,0.99276555,GB_GCA_002494885.1_protein_labels.pkl,35
DACV01000009.1_118,other,defense,0.994124,GB_GCA_002494885.1_protein_labels.pkl,38
DACV01000009.1_175,other,defense,0.9943944,GB_GCA_002494885.1_protein_labels.pkl,39
DACV01000007.1_469,other,defense,0.9964078,GB_GCA_002494885.1_protein_labels.pkl,60
NZ_VCNL01000001.1_58,other,defense,0.9909017,RS_GCF_007671685.1_protein_labels.pkl,1
NZ_VCNL01000001.1_255,other,defense,0.99121475,RS_GCF_007671685.1_protein_labels.pkl,7
NZ_VCNL01000001.1_736,other,defense,0.99175733,RS_GCF_007671685.1_protein_labels.pkl,22
NZ_VCNL01000002.1_431,other,defense,0.9993641,RS_GCF_007671685.1_protein_labels.pkl,48
NZ_VCNL01000002.1_605,other,defense,0.9974669,RS_GCF_007671685.1_protein_labels.pkl,54
NZ_VCNL01000002.1_738,other,defense,0.99294734,RS_GCF_007671685.1_protein_labels.pkl,58
NZ_VCNL01000003.1_165,other,defense,0.994898,RS_GCF_007671685.1_protein_labels.pkl,67
NZ_VCNL01000004.1_324,other,defense,0.99919885,RS_GCF_007671685.1_protein_labels.pkl,87
NZ_VCNL01000005.1_106,other,defense,0.99968076,RS_GCF_007671685.1_protein_labels.pkl,92
CP070732.1_209,other,defense,0.9984022,GB_GCA_020347565.1_protein_labels.pkl,6
CP070732.1_647,other,defense,0.99916804,GB_GCA_020347565.1_protein_labels.pkl,20
CP070732.1_1036,other,defense,0.9983387,GB_GCA_020347565.1_protein_labels.pkl,32
CP070732.1_1222,other,defense,0.99504787,GB_GCA_020347565.1_protein_labels.pkl,38
CP070732.1_1567,other,defense,0.99194485,GB_GCA_020347565.1_protein_labels.pkl,48
JAQTNI010000001.1_26,other,defense,0.9984999,GB_GCA_028713935.1_protein_labels.pkl,0
JAQTNI010000005.1_4,other,defense,0.9989053,GB_GCA_028713935.1_protein_labels.pkl,8
JAQTNI010000009.1_17,other,defense,0.9998796,GB_GCA_028713935.1_protein_labels.pkl,14
JAQTNI010000014.1_40,other,defense,0.9970349,GB_GCA_028713935.1_protein_labels.pkl,20
JAQTNI010000017.1_20,other,defense,0.9961339,GB_GCA_028713935.1_protein_labels.pkl,23
JAQTNI010000029.1_6,other,defense,0.99954176,GB_GCA_028713935.1_protein_labels.pkl,31
JAQTNI010000051.1_6,other,defense,0.9925545,GB_GCA_028713935.1_protein_labels.pkl,41
JAQTNI010000058.1_6,other,defense,0.99046797,GB_GCA_028713935.1_protein_labels.pkl,42
JAQTNI010000069.1_2,other,defense,0.99159664,GB_GCA_028713935.1_protein_labels.pkl,44
