gene_name,multi_label,binary_label,binary_confidence,file_name,batch_idx
JAEOTX010000117.1_17,RM_Type_III__Type_III_MTases,defense,0.99893326,GB_GCA_016839605.1_protein_labels.pkl,14
JAEOTX010000135.1_7,RM_Type_II__Type_II_MTases,defense,0.99979097,GB_GCA_016839605.1_protein_labels.pkl,20
JAEOTX010000013.1_5,other,defense,0.9989812,GB_GCA_016839605.1_protein_labels.pkl,21
JAEOTX010000138.1_2,RM_Type_II__Type_II_MTases,defense,0.99610585,GB_GCA_016839605.1_protein_labels.pkl,22
JAEOTX010000140.1_27,RM_Type_II__Type_II_MTases,defense,0.99909306,GB_GCA_016839605.1_protein_labels.pkl,24
JAEOTX010000152.1_5,RM_Type_II__Type_II_REases,defense,0.9979359,GB_GCA_016839605.1_protein_labels.pkl,31
JAEOTX010000154.1_20,other,defense,0.996852,GB_GCA_016839605.1_protein_labels.pkl,32
JAEOTX010000022.1_23,RM_Type_II__Type_II_MTases,defense,0.99734724,GB_GCA_016839605.1_protein_labels.pkl,39
JAEOTX010000168.1_2,RM_Type_II__Type_II_REases,defense,0.99833304,GB_GCA_016839605.1_protein_labels.pkl,41
JAEOTX010000206.1_1,other,defense,0.9992482,GB_GCA_016839605.1_protein_labels.pkl,56
JAEOTX010000209.1_4,Gao_RL__RL_B,defense,0.9997243,GB_GCA_016839605.1_protein_labels.pkl,57
JAEOTX010000039.1_69,other,defense,0.9975574,GB_GCA_016839605.1_protein_labels.pkl,65
JAEOTX010000230.1_23,cas6f_I_II_III_IV_V_VI_3,defense,0.9995883,GB_GCA_016839605.1_protein_labels.pkl,69
JAEOTX010000232.1_3,RnlAB__RnlB,defense,0.99419,GB_GCA_016839605.1_protein_labels.pkl,70
JAEOTX010000051.1_9,PD-T7-2__PD-T7-2_B,defense,0.99622715,GB_GCA_016839605.1_protein_labels.pkl,80
JAEOTX010000247.1_16,RnlAB__RnlB,defense,0.99586606,GB_GCA_016839605.1_protein_labels.pkl,84
JAEOTX010000003.1_1,BREX__brxD,defense,0.9975357,GB_GCA_016839605.1_protein_labels.pkl,89
JAEOTX010000075.1_5,other,defense,0.9926831,GB_GCA_016839605.1_protein_labels.pkl,95
JAEOTX010000080.1_3,RM_Type_II__Type_II_MTases,defense,0.9997173,GB_GCA_016839605.1_protein_labels.pkl,98
JACRAI010000030.1_7,AbiEii__AbiEii,defense,0.9988624,GB_GCA_016213425.1_protein_labels.pkl,0
JACRAI010000030.1_8,AbiEii__AbiEi_1,defense,0.99979264,GB_GCA_016213425.1_protein_labels.pkl,0
JACRAI010000037.1_3,MazEF__MazE,defense,0.9998944,GB_GCA_016213425.1_protein_labels.pkl,3
JACRAI010000059.1_3,MazEF__MazE,defense,0.99965644,GB_GCA_016213425.1_protein_labels.pkl,9
JACRAI010000070.1_6,MazEF__MazE,defense,0.9987919,GB_GCA_016213425.1_protein_labels.pkl,12
JACRAI010000073.1_18,other,defense,0.99955565,GB_GCA_016213425.1_protein_labels.pkl,13
JACRAI010000076.1_7,other,defense,0.99704605,GB_GCA_016213425.1_protein_labels.pkl,16
JACRAI010000084.1_4,other,defense,0.996505,GB_GCA_016213425.1_protein_labels.pkl,18
JACRAI010000097.1_3,other,defense,0.99829584,GB_GCA_016213425.1_protein_labels.pkl,21
JACRAI010000015.1_12,other,defense,0.9917917,GB_GCA_016213425.1_protein_labels.pkl,25
JACRAI010000002.1_12,MazEF__MazE,defense,0.99992156,GB_GCA_016213425.1_protein_labels.pkl,30
JACRAI010000020.1_2,RM_Type_II__Type_II_REases,defense,0.9974553,GB_GCA_016213425.1_protein_labels.pkl,35
JACRAI010000025.1_4,AbiEii__AbiEii,defense,0.9984225,GB_GCA_016213425.1_protein_labels.pkl,43
JACRAI010000025.1_5,AbiEii__AbiEi_1,defense,0.9989347,GB_GCA_016213425.1_protein_labels.pkl,43
JAPCJH010000001.1_172,other,defense,0.99429214,GB_GCA_027887045.1_protein_labels.pkl,5
JAPCJH010000001.1_424,other,defense,0.9928572,GB_GCA_027887045.1_protein_labels.pkl,13
JAPCJH010000001.1_514,other,defense,0.99708325,GB_GCA_027887045.1_protein_labels.pkl,16
JAPCJH010000002.1_96,Druantia_I__DruD,defense,0.9971529,GB_GCA_027887045.1_protein_labels.pkl,25
JAPCJH010000002.1_220,other,defense,0.9906606,GB_GCA_027887045.1_protein_labels.pkl,29
JAPCJH010000002.1_379,cas4_I_II_III_IV_V_VI_6,defense,0.9966888,GB_GCA_027887045.1_protein_labels.pkl,34
JAPKYK010000002.1_61,RnlAB__RnlB,defense,0.9973773,GB_GCA_026394395.1_protein_labels.pkl,1
JAPKYK010000002.1_114,csf4_IV-A_1,defense,0.99945456,GB_GCA_026394395.1_protein_labels.pkl,3
JAPKYK010000004.1_10,RM_Type_IIG__Type_IIG,defense,0.9988669,GB_GCA_026394395.1_protein_labels.pkl,8
JAPKYK010000006.1_149,other,defense,0.99473166,GB_GCA_026394395.1_protein_labels.pkl,19
JAPKYK010000003.1_157,RM_Type_II__Type_II_REases,defense,0.9999603,GB_GCA_026394395.1_protein_labels.pkl,30
JAPKYK010000003.1_272,Gao_Hhe__HheA,defense,0.9937605,GB_GCA_026394395.1_protein_labels.pkl,33
JAPKYK010000003.1_308,RnlAB__RnlB,defense,0.9944003,GB_GCA_026394395.1_protein_labels.pkl,34
JAPKYK010000001.1_6,RM_Type_II__Type_II_MTases,defense,0.99981755,GB_GCA_026394395.1_protein_labels.pkl,39
JAPKYK010000001.1_138,other,defense,0.99462944,GB_GCA_026394395.1_protein_labels.pkl,43
JAPKYK010000001.1_258,RM_Type_II__Type_II_MTases,defense,0.99981886,GB_GCA_026394395.1_protein_labels.pkl,47
JAPKYK010000001.1_290,RnlAB__RnlB,defense,0.99203604,GB_GCA_026394395.1_protein_labels.pkl,48
JAUVIW010000003.1_15,RM_Type_II__Type_II_REases,defense,0.9994236,GB_GCA_030592525.1_protein_labels.pkl,0
JAUVIW010000015.1_5,other,defense,0.9921284,GB_GCA_030592525.1_protein_labels.pkl,5
JAUVIW010000069.1_2,CapRel__CapRel,defense,0.99999475,GB_GCA_030592525.1_protein_labels.pkl,6
JAUVIW010000042.1_8,csf4_IV-A_1,defense,0.9946549,GB_GCA_030592525.1_protein_labels.pkl,10
JAUVIW010000018.1_20,RnlAB__RnlB,defense,0.9968483,GB_GCA_030592525.1_protein_labels.pkl,13
JAUVIW010000049.1_9,RnlAB__RnlB,defense,0.99791366,GB_GCA_030592525.1_protein_labels.pkl,18
JAUVIW010000053.1_3,RnlAB__RnlB,defense,0.99104124,GB_GCA_030592525.1_protein_labels.pkl,20
JAUVIW010000009.1_17,other,defense,0.9905592,GB_GCA_030592525.1_protein_labels.pkl,34
JAICEO010000001.1_21,RM_Type_II__Type_II_MTases,defense,0.99982256,GB_GCA_025924135.1_protein_labels.pkl,0
JAICEO010000002.1_38,RM_Type_II__Type_II_MTases,defense,0.9996006,GB_GCA_025924135.1_protein_labels.pkl,3
JAICEO010000004.1_3,RnlAB__RnlB,defense,0.99876827,GB_GCA_025924135.1_protein_labels.pkl,4
JAICEO010000009.1_10,Pycsar__AG_cyclase,defense,0.99738795,GB_GCA_025924135.1_protein_labels.pkl,10
JAICEO010000011.1_17,csf4_IV-A_1,defense,0.9915754,GB_GCA_025924135.1_protein_labels.pkl,12
JAICEO010000012.1_23,RM_Type_II__Type_II_REases,defense,0.9950009,GB_GCA_025924135.1_protein_labels.pkl,13
JAICEO010000016.1_20,Pycsar__AG_cyclase,defense,0.99959344,GB_GCA_025924135.1_protein_labels.pkl,16
JAICEO010000023.1_21,RM_Type_II__Type_II_REases,defense,0.99953973,GB_GCA_025924135.1_protein_labels.pkl,21
JAICEO010000026.1_8,other,defense,0.9991129,GB_GCA_025924135.1_protein_labels.pkl,23
JAICEO010000029.1_11,Gao_RL__RL_B,defense,0.99348265,GB_GCA_025924135.1_protein_labels.pkl,25
JAICEO010000031.1_15,Pycsar__AG_cyclase,defense,0.9922111,GB_GCA_025924135.1_protein_labels.pkl,27
JAICEO010000033.1_8,BREX__brxHI,defense,0.9989064,GB_GCA_025924135.1_protein_labels.pkl,28
JAICEO010000036.1_14,other,defense,0.9963911,GB_GCA_025924135.1_protein_labels.pkl,30
JAICEO010000040.1_2,Rst_TIR-NLR__TIR,defense,0.9989177,GB_GCA_025924135.1_protein_labels.pkl,31
JAICEO010000055.1_12,other,defense,0.99485993,GB_GCA_025924135.1_protein_labels.pkl,40
JAICEO010000075.1_12,Pycsar__AG_cyclase,defense,0.9967399,GB_GCA_025924135.1_protein_labels.pkl,48
JAICEO010000087.1_6,Pycsar__AG_cyclase,defense,0.99925333,GB_GCA_025924135.1_protein_labels.pkl,52
JAICEO010000090.1_2,other,defense,0.9930635,GB_GCA_025924135.1_protein_labels.pkl,53
JAICEO010000093.1_2,Gao_Qat__QatD,defense,0.99507207,GB_GCA_025924135.1_protein_labels.pkl,54
JAICEO010000099.1_5,RM_Type_II__Type_II_REases,defense,0.99815446,GB_GCA_025924135.1_protein_labels.pkl,56
JAICEO010000135.1_2,Pycsar__AG_cyclase,defense,0.9994517,GB_GCA_025924135.1_protein_labels.pkl,65
JAICEO010000155.1_6,RnlAB__RnlB,defense,0.99327856,GB_GCA_025924135.1_protein_labels.pkl,69
JAICEO010000194.1_1,Pycsar__AG_cyclase,defense,0.9998944,GB_GCA_025924135.1_protein_labels.pkl,75
JAICEO010000205.1_2,other,defense,0.9971318,GB_GCA_025924135.1_protein_labels.pkl,76
JAICEO010000245.1_3,other,defense,0.9967476,GB_GCA_025924135.1_protein_labels.pkl,80
SKSD01000038.1_2,RM_Type_II__Type_II_REases,defense,0.9998233,GB_GCA_007118145.1_protein_labels.pkl,1
SKSD01000001.1_61,other,defense,0.9989489,GB_GCA_007118145.1_protein_labels.pkl,6
SKSD01000081.1_5,RM_Type_II__Type_II_MTases,defense,0.9982944,GB_GCA_007118145.1_protein_labels.pkl,7
SKSD01000017.1_4,other,defense,0.99198216,GB_GCA_007118145.1_protein_labels.pkl,13
SKSD01000068.1_4,Gabija__GajB_2,defense,0.99308383,GB_GCA_007118145.1_protein_labels.pkl,25
SKSD01000066.1_14,cas6f_I_II_III_IV_V_VI_3,defense,0.99795973,GB_GCA_007118145.1_protein_labels.pkl,26
SKSD01000005.1_14,other,defense,0.99901295,GB_GCA_007118145.1_protein_labels.pkl,27
SKSD01000042.1_25,Gabija__GajB_2,defense,0.9969825,GB_GCA_007118145.1_protein_labels.pkl,30
SKSD01000010.1_107,other,defense,0.99702317,GB_GCA_007118145.1_protein_labels.pkl,38
SKSD01000026.1_89,other,defense,0.9968227,GB_GCA_007118145.1_protein_labels.pkl,43
SKSD01000015.1_107,other,defense,0.9905814,GB_GCA_007118145.1_protein_labels.pkl,49
SKSD01000018.1_4,RM_Type_IV__Type_IV_REases,defense,0.9996698,GB_GCA_007118145.1_protein_labels.pkl,52
JAOAJY010000018.1_1,RM_Type_II__Type_II_MTases,defense,0.9926997,GB_GCA_026413965.1_protein_labels.pkl,3
JAOAJY010000018.1_2,RM_Type_II__Type_II_REases,defense,0.99981767,GB_GCA_026413965.1_protein_labels.pkl,3
JAOAJY010000001.1_17,other,defense,0.9940942,GB_GCA_026413965.1_protein_labels.pkl,4
JAOAJY010000001.1_32,RnlAB__RnlB,defense,0.9995234,GB_GCA_026413965.1_protein_labels.pkl,5
JAOAJY010000020.1_1,RM_Type_II__Type_II_REases,defense,0.99968123,GB_GCA_026413965.1_protein_labels.pkl,11
JAOAJY010000002.1_29,other,defense,0.9999682,GB_GCA_026413965.1_protein_labels.pkl,12
JAOAJY010000002.1_64,RM_Type_II__Type_II_REases,defense,0.9991284,GB_GCA_026413965.1_protein_labels.pkl,13
JAOAJY010000002.1_65,RM_Type_II__Type_II_MTases,defense,0.999899,GB_GCA_026413965.1_protein_labels.pkl,13
JAOAJY010000004.1_47,other,defense,0.9955562,GB_GCA_026413965.1_protein_labels.pkl,20
JAOAJY010000005.1_30,other,defense,0.9995708,GB_GCA_026413965.1_protein_labels.pkl,21
JAOAJY010000008.1_1,RM_Type_III__Type_III_MTases,defense,0.99998796,GB_GCA_026413965.1_protein_labels.pkl,24
JAPDJB010000052.1_11,RM_Type_II__Type_II_MTases,defense,0.9999447,GB_GCA_029259285.1_protein_labels.pkl,2
JAPDJB010000013.1_23,other,defense,0.99879396,GB_GCA_029259285.1_protein_labels.pkl,3
JAPDJB010000113.1_1,other,defense,0.9905723,GB_GCA_029259285.1_protein_labels.pkl,8
JAPDJB010000067.1_1,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,defense,0.9921462,GB_GCA_029259285.1_protein_labels.pkl,10
JAPDJB010000123.1_1,other,defense,0.9996681,GB_GCA_029259285.1_protein_labels.pkl,12
JAPDJB010000120.1_11,RM_Type_II__Type_II_MTases,defense,0.9998714,GB_GCA_029259285.1_protein_labels.pkl,20
JAPDJB010000021.1_10,Dpd__DpdB,defense,0.99948645,GB_GCA_029259285.1_protein_labels.pkl,23
JAPDJB010000178.1_5,RM_Type_IV__Type_IV_REases,defense,0.9987771,GB_GCA_029259285.1_protein_labels.pkl,36
JAPDJB010000054.1_6,other,defense,0.9989517,GB_GCA_029259285.1_protein_labels.pkl,43
JAPDJB010000152.1_3,RM_Type_II__Type_II_MTases,defense,0.9999341,GB_GCA_029259285.1_protein_labels.pkl,44
JAPDJB010000109.1_5,pAgo__XAPAZ,defense,0.9912742,GB_GCA_029259285.1_protein_labels.pkl,46
JAPDJB010000164.1_2,other,defense,0.9933962,GB_GCA_029259285.1_protein_labels.pkl,48
MEHG01000004.1_4,Druantia_I__DruD,defense,0.995612,GB_GCA_001940705.1_protein_labels.pkl,6
MEHG01000007.1_8,other,defense,0.998621,GB_GCA_001940705.1_protein_labels.pkl,10
MEHG01000007.1_30,RnlAB__RnlB,defense,0.9925753,GB_GCA_001940705.1_protein_labels.pkl,11
MEHG01000011.1_11,RM_Type_II__Type_II_MTases,defense,0.9995944,GB_GCA_001940705.1_protein_labels.pkl,15
MEHG01000013.1_15,RM_Type_II__Type_II_REases,defense,0.9989379,GB_GCA_001940705.1_protein_labels.pkl,16
MEHG01000019.1_12,cas7f_I-F_2,defense,0.99775946,GB_GCA_001940705.1_protein_labels.pkl,22
MEHG01000026.1_19,RM_Type_II__Type_II_MTases,defense,0.9995933,GB_GCA_001940705.1_protein_labels.pkl,27
MEHG01000031.1_7,CBASS__Cyclase_II,defense,0.999814,GB_GCA_001940705.1_protein_labels.pkl,30
MEHG01000032.1_13,other,defense,0.9917352,GB_GCA_001940705.1_protein_labels.pkl,31
MEHG01000044.1_8,other,defense,0.99015266,GB_GCA_001940705.1_protein_labels.pkl,38
MEHG01000052.1_17,RM_Type_II__Type_II_MTases,defense,0.9972235,GB_GCA_001940705.1_protein_labels.pkl,42
MEHG01000055.1_3,RnlAB__RnlB,defense,0.9977695,GB_GCA_001940705.1_protein_labels.pkl,43
MEHG01000071.1_5,RM_Type_II__Type_II_MTases,defense,0.998642,GB_GCA_001940705.1_protein_labels.pkl,50
MEHG01000073.1_8,other,defense,0.99972624,GB_GCA_001940705.1_protein_labels.pkl,51
MEHG01000086.1_7,RM_Type_II__Type_II_MTases,defense,0.9991881,GB_GCA_001940705.1_protein_labels.pkl,56
MEHG01000092.1_6,RM_Type_II__Type_II_MTases,defense,0.99854654,GB_GCA_001940705.1_protein_labels.pkl,58
MEHG01000094.1_9,RM_Type_II__Type_II_MTases,defense,0.99955624,GB_GCA_001940705.1_protein_labels.pkl,59
MEHG01000100.1_5,Aditi__DitB,defense,0.99161094,GB_GCA_001940705.1_protein_labels.pkl,61
MEHG01000129.1_3,other,defense,0.99611473,GB_GCA_001940705.1_protein_labels.pkl,70
MEHG01000140.1_1,RM_Type_II__Type_II_REases,defense,0.99872965,GB_GCA_001940705.1_protein_labels.pkl,72
MEHG01000145.1_7,RM_Type_II__Type_II_MTases,defense,0.9997682,GB_GCA_001940705.1_protein_labels.pkl,74
MEHG01000168.1_1,RosmerTA__RmrT_2600853143,defense,0.9975604,GB_GCA_001940705.1_protein_labels.pkl,78
MEHG01000178.1_3,other,defense,0.99124146,GB_GCA_001940705.1_protein_labels.pkl,80
JAICXY010000035.1_5,cas4_I_II_III_IV_V_VI_6,defense,0.99855834,GB_GCA_025934495.1_protein_labels.pkl,0
JAICXY010000021.1_22,other,defense,0.9985985,GB_GCA_025934495.1_protein_labels.pkl,2
JAICXY010000007.1_30,RM_Type_II__Type_II_REases,defense,0.9997732,GB_GCA_025934495.1_protein_labels.pkl,9
JAICXY010000020.1_4,Pycsar__AG_cyclase,defense,0.99979085,GB_GCA_025934495.1_protein_labels.pkl,22
JAICXY010000020.1_27,Pycsar__AG_cyclase,defense,0.99981064,GB_GCA_025934495.1_protein_labels.pkl,23
JAICXY010000045.1_21,other,defense,0.99741447,GB_GCA_025934495.1_protein_labels.pkl,34
JAICXY010000088.1_9,Pycsar__AG_cyclase,defense,0.99953103,GB_GCA_025934495.1_protein_labels.pkl,39
JAICXY010000029.1_2,RM_Type_II__Type_II_MTases,defense,0.99964833,GB_GCA_025934495.1_protein_labels.pkl,41
JAICXY010000019.1_10,other,defense,0.99486214,GB_GCA_025934495.1_protein_labels.pkl,52
JAICXY010000092.1_3,RM_Type_II__Type_II_REases,defense,0.99137807,GB_GCA_025934495.1_protein_labels.pkl,55
JAICXY010000106.1_5,csf4_IV-A_1,defense,0.9970028,GB_GCA_025934495.1_protein_labels.pkl,60
JAICXY010000011.1_23,Dnd__DndA,defense,0.9926664,GB_GCA_025934495.1_protein_labels.pkl,61
JAICXY010000172.1_5,Pycsar__AG_cyclase,defense,0.99968505,GB_GCA_025934495.1_protein_labels.pkl,63
JAICXY010000016.1_21,other,defense,0.9994765,GB_GCA_025934495.1_protein_labels.pkl,81
JAICXY010000059.1_14,other,defense,0.9957557,GB_GCA_025934495.1_protein_labels.pkl,82
JAICXY010000006.1_55,cas10_III_1,defense,0.9900658,GB_GCA_025934495.1_protein_labels.pkl,87
JAICXY010000077.1_14,RM_Type_II__Type_II_MTases,defense,0.99979526,GB_GCA_025934495.1_protein_labels.pkl,93
JAICXY010000037.1_13,other,defense,0.9978885,GB_GCA_025934495.1_protein_labels.pkl,95
JAICXY010000057.1_11,Pycsar__AG_cyclase,defense,0.9968362,GB_GCA_025934495.1_protein_labels.pkl,101
JAICXY010000008.1_35,RM_Type_II__Type_II_REases,defense,0.9977576,GB_GCA_025934495.1_protein_labels.pkl,105
JAICXY010000085.1_5,other,defense,0.9973392,GB_GCA_025934495.1_protein_labels.pkl,107
JAICXY010000034.1_17,RM_Type_II__Type_II_MTases,defense,0.9969382,GB_GCA_025934495.1_protein_labels.pkl,117
JAHLWJ010000062.1_10,pAgo__pAgo_LongA,defense,0.9946017,GB_GCA_019057975.1_protein_labels.pkl,3
JAHLWJ010000399.1_1,RM_Type_II__Type_II_MTases,defense,0.9992944,GB_GCA_019057975.1_protein_labels.pkl,13
JAHLWJ010000072.1_6,pAgo__pAgo_LongB,defense,0.99988484,GB_GCA_019057975.1_protein_labels.pkl,14
JAHLWJ010000413.1_3,pAgo__pAgo_S2B,defense,0.99887985,GB_GCA_019057975.1_protein_labels.pkl,18
JAHLWJ010000425.1_1,MazEF__MazF,defense,0.9967121,GB_GCA_019057975.1_protein_labels.pkl,20
JAHLWJ010000428.1_2,RM_Type_IIG__Type_IIG,defense,0.998779,GB_GCA_019057975.1_protein_labels.pkl,21
JAHLWJ010000438.1_3,RM_Type_II__Type_II_MTases,defense,0.99715674,GB_GCA_019057975.1_protein_labels.pkl,23
JAHLWJ010000085.1_6,RM_Type_IIG__Type_IIG,defense,0.99949825,GB_GCA_019057975.1_protein_labels.pkl,29
JAHLWJ010000088.1_4,RM_Type_II__Type_II_MTases,defense,0.99315625,GB_GCA_019057975.1_protein_labels.pkl,32
JAHLWJ010000091.1_4,RM_Type_II__Type_II_MTases,defense,0.99991,GB_GCA_019057975.1_protein_labels.pkl,33
JAHLWJ010000479.1_4,other,defense,0.9940593,GB_GCA_019057975.1_protein_labels.pkl,34
JAHLWJ010000100.1_6,other,defense,0.9933555,GB_GCA_019057975.1_protein_labels.pkl,40
JAHLWJ010000498.1_1,RM_Type_II__Type_II_REases,defense,0.99961287,GB_GCA_019057975.1_protein_labels.pkl,41
JAHLWJ010000515.1_1,AbiEii__AbiEii,defense,0.99182147,GB_GCA_019057975.1_protein_labels.pkl,44
JAHLWJ010000515.1_2,other,defense,0.9954822,GB_GCA_019057975.1_protein_labels.pkl,44
JAHLWJ010000522.1_1,csm5gr7_III-A_2,defense,0.99956506,GB_GCA_019057975.1_protein_labels.pkl,46
JAHLWJ010000111.1_2,PARIS_I__AriA_AAA15,defense,0.99877185,GB_GCA_019057975.1_protein_labels.pkl,53
JAHLWJ010000111.1_3,PARIS_I__AriB_DUF4435_I,defense,0.9997558,GB_GCA_019057975.1_protein_labels.pkl,53
JAHLWJ010000560.1_4,Viperin__pVip,defense,0.9999776,GB_GCA_019057975.1_protein_labels.pkl,60
JAHLWJ010000121.1_1,RM_Type_III__Type_III_MTases,defense,0.9919594,GB_GCA_019057975.1_protein_labels.pkl,62
JAHLWJ010000573.1_1,RM_Type_IIG__Type_IIG,defense,0.9995048,GB_GCA_019057975.1_protein_labels.pkl,63
JAHLWJ010000586.1_1,RM_Type_IIG__Type_IIG,defense,0.99963045,GB_GCA_019057975.1_protein_labels.pkl,66
JAHLWJ010000130.1_7,RM_Type_II__Type_II_MTases,defense,0.9906358,GB_GCA_019057975.1_protein_labels.pkl,70
JAHLWJ010000609.1_4,RnlAB__RnlB,defense,0.99032086,GB_GCA_019057975.1_protein_labels.pkl,71
JAHLWJ010000625.1_3,RM_Type_II__Type_II_MTases,defense,0.9981686,GB_GCA_019057975.1_protein_labels.pkl,73
JAHLWJ010000008.1_8,RM_Type_II__Type_II_MTases,defense,0.9993224,GB_GCA_019057975.1_protein_labels.pkl,76
JAHLWJ010000008.1_9,RM_Type_II__Type_II_REases,defense,0.99271554,GB_GCA_019057975.1_protein_labels.pkl,76
JAHLWJ010000638.1_1,RM_Type_II__Type_II_REases,defense,0.99981207,GB_GCA_019057975.1_protein_labels.pkl,77
JAHLWJ010000639.1_3,other,defense,0.99233866,GB_GCA_019057975.1_protein_labels.pkl,78
JAHLWJ010000138.1_11,RM_Type_IIG__Type_IIG,defense,0.9987149,GB_GCA_019057975.1_protein_labels.pkl,79
JAHLWJ010000147.1_6,CBASS__Sensing_SAVED,defense,0.9982151,GB_GCA_019057975.1_protein_labels.pkl,84
JAHLWJ010000158.1_6,RM_Type_IIG__Type_IIG,defense,0.9993148,GB_GCA_019057975.1_protein_labels.pkl,89
JAHLWJ010000010.1_25,other,defense,0.9956351,GB_GCA_019057975.1_protein_labels.pkl,90
JAHLWJ010000159.1_7,RM_Type_II__Type_II_MTases,defense,0.99844223,GB_GCA_019057975.1_protein_labels.pkl,91
JAHLWJ010000166.1_2,RM_Type_II__Type_II_MTases,defense,0.99458814,GB_GCA_019057975.1_protein_labels.pkl,94
JAHLWJ010000166.1_4,RloC__RloC,defense,0.99322766,GB_GCA_019057975.1_protein_labels.pkl,95
JAHLWJ010000171.1_7,Septu__PtuB,defense,0.9996086,GB_GCA_019057975.1_protein_labels.pkl,96
JAHLWJ010000014.1_20,RM_Type_II__Type_II_MTases,defense,0.9969158,GB_GCA_019057975.1_protein_labels.pkl,99
JAHLWJ010000016.1_19,cas3_I_5,defense,0.995697,GB_GCA_019057975.1_protein_labels.pkl,103
JAHLWJ010000016.1_20,cas8e_I-E_2,defense,0.9961361,GB_GCA_019057975.1_protein_labels.pkl,103
JAHLWJ010000016.1_21,cse2gr11_I-E_2,defense,0.99512625,GB_GCA_019057975.1_protein_labels.pkl,103
JAHLWJ010000016.1_22,cas7_I-E_16,defense,0.9989672,GB_GCA_019057975.1_protein_labels.pkl,103
JAHLWJ010000016.1_23,cas5_I-E_3,defense,0.9996753,GB_GCA_019057975.1_protein_labels.pkl,103
JAHLWJ010000016.1_24,cas6e_I_II_III_IV_V_VI_2,defense,0.9980709,GB_GCA_019057975.1_protein_labels.pkl,103
JAHLWJ010000016.1_25,cas1_I-E_1,defense,0.9952226,GB_GCA_019057975.1_protein_labels.pkl,103
JAHLWJ010000200.1_4,other,defense,0.9975969,GB_GCA_019057975.1_protein_labels.pkl,108
JAHLWJ010000019.1_18,other,defense,0.99758923,GB_GCA_019057975.1_protein_labels.pkl,109
JAHLWJ010000021.1_5,PARIS_I_merge__AAA_15_DUF4435,defense,0.9987795,GB_GCA_019057975.1_protein_labels.pkl,110
JAHLWJ010000208.1_4,other,defense,0.99061793,GB_GCA_019057975.1_protein_labels.pkl,113
JAHLWJ010000233.1_3,RM_Type_IIG__Type_IIG,defense,0.9991799,GB_GCA_019057975.1_protein_labels.pkl,124
JAHLWJ010000236.1_6,other,defense,0.9965389,GB_GCA_019057975.1_protein_labels.pkl,125
JAHLWJ010000248.1_5,RM_Type_II__Type_II_MTases,defense,0.9990933,GB_GCA_019057975.1_protein_labels.pkl,129
JAHLWJ010000261.1_7,RM_Type_II__Type_II_MTases,defense,0.9993585,GB_GCA_019057975.1_protein_labels.pkl,131
JAHLWJ010000039.1_14,RM_Type_II__Type_II_REases,defense,0.9950631,GB_GCA_019057975.1_protein_labels.pkl,139
JAHLWJ010000287.1_3,CBASS__Sensing_SAVED,defense,0.99672073,GB_GCA_019057975.1_protein_labels.pkl,142
JAHLWJ010000289.1_4,other,defense,0.9998745,GB_GCA_019057975.1_protein_labels.pkl,143
JAHLWJ010000002.1_26,RM__Type_I_MTases,defense,0.999111,GB_GCA_019057975.1_protein_labels.pkl,154
JAHLWJ010000317.1_2,CBASS__Cyclase_II,defense,0.9999747,GB_GCA_019057975.1_protein_labels.pkl,156
JAHLWJ010000051.1_2,other,defense,0.99422836,GB_GCA_019057975.1_protein_labels.pkl,157
JAHLWJ010000052.1_12,pAgo__pAgo_S2B,defense,0.9960931,GB_GCA_019057975.1_protein_labels.pkl,160
JAHLWJ010000058.1_15,RM_Type_IIG__Type_IIG,defense,0.9999356,GB_GCA_019057975.1_protein_labels.pkl,164
JAFCCH010000003.1_9,other,defense,0.9987404,GB_GCA_017610265.1_protein_labels.pkl,2
JAFCCH010000039.1_19,other,defense,0.9923126,GB_GCA_017610265.1_protein_labels.pkl,6
JAFCCH010000005.1_5,cas4_I_II_III_IV_V_VI_1,defense,0.99936765,GB_GCA_017610265.1_protein_labels.pkl,9
JAFCCH010000006.1_48,RM_Type_II__Type_II_MTases,defense,0.9995516,GB_GCA_017610265.1_protein_labels.pkl,13
JAFCCH010000008.1_15,other,defense,0.991004,GB_GCA_017610265.1_protein_labels.pkl,18
JAFCCH010000062.1_8,MazEF__MazF,defense,0.9999964,GB_GCA_017610265.1_protein_labels.pkl,21
JAFCCH010000063.1_15,RM_Type_II__Type_II_REases,defense,0.9981831,GB_GCA_017610265.1_protein_labels.pkl,23
JAFCCH010000019.1_4,other,defense,0.9935277,GB_GCA_017610265.1_protein_labels.pkl,34
JACOZN010000001.1_28,other,defense,0.99127895,GB_GCA_016181305.1_protein_labels.pkl,0
JACOZN010000001.1_57,cas2_I_II_III_IV_V_VI_4,defense,0.9969432,GB_GCA_016181305.1_protein_labels.pkl,1
JACOZN010000002.1_78,other,defense,0.998038,GB_GCA_016181305.1_protein_labels.pkl,5
JACOZN010000004.1_29,other,defense,0.99044716,GB_GCA_016181305.1_protein_labels.pkl,7
JACOZN010000004.1_52,RM_Type_II__Type_II_MTases,defense,0.9979284,GB_GCA_016181305.1_protein_labels.pkl,8
JACOZN010000006.1_25,RM_Type_II__Type_II_REases,defense,0.9932829,GB_GCA_016181305.1_protein_labels.pkl,12
